,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample_freq,state,params_n_estimators
477,477,0.19147636648233818,2023-06-29 13:35:29.910699,2023-06-29 13:35:31.605314,0 days 00:00:01.694615,goss,0.5528652635657161,0.05430787751299461,54,5,11,32,0.07867886857022217,7.026173037210631e-08,2,COMPLETE,213
208,208,0.19150110317221714,2023-06-29 13:22:24.704592,2023-06-29 13:22:26.861526,0 days 00:00:02.156934,goss,0.5659193869680028,0.05009475463346937,46,5,14,35,0.0004704259643609595,0.0032439996058047822,6,COMPLETE,276
651,651,0.19150279943967113,2023-06-29 13:47:56.245569,2023-06-29 13:47:57.938861,0 days 00:00:01.693292,goss,0.39597699859875024,0.06607614374350786,46,5,12,58,0.0057404093357587916,0.0008083657538160273,6,COMPLETE,260
935,935,0.19150296677332912,2023-06-29 14:12:15.713064,2023-06-29 14:12:18.289920,0 days 00:00:02.576856,goss,0.412715155516793,0.04012884425879093,59,6,12,62,1.1319826318802052e-06,3.628082143142669e-08,5,COMPLETE,251
622,622,0.19150650204937752,2023-06-29 13:45:15.441767,2023-06-29 13:45:20.739699,0 days 00:00:05.297932,goss,0.6417994592977041,0.008466515298547533,47,5,9,45,0.0006845178636602754,2.2019113382102435e-07,3,COMPLETE,1198
175,175,0.1915078694327967,2023-06-29 13:21:08.648334,2023-06-29 13:21:10.383961,0 days 00:00:01.735627,goss,0.45921747254946726,0.06969188984266181,39,6,13,31,1.66068903365123e-05,5.432566588950948e-08,5,COMPLETE,191
419,419,0.19153115750540387,2023-06-29 13:31:45.876825,2023-06-29 13:31:47.539644,0 days 00:00:01.662819,goss,0.49257329786459525,0.03824434292705781,32,5,11,20,2.7658697135860983e-06,0.00011971847636286443,3,COMPLETE,428
982,982,0.1915514713882277,2023-06-29 14:17:32.946930,2023-06-29 14:17:43.576447,0 days 00:00:10.629517,goss,0.5266875912739677,0.05360067278450315,34,6,10,51,4.5512431651920764e-05,0.000167095637224979,3,COMPLETE,242
143,143,0.19155818479589176,2023-06-29 13:20:04.065226,2023-06-29 13:20:06.204972,0 days 00:00:02.139746,goss,0.4863009083490834,0.05575892152537158,54,6,14,26,5.122361670167894e-05,2.1587642177122702e-08,4,COMPLETE,238
301,301,0.19156190366304743,2023-06-29 13:26:52.212535,2023-06-29 13:26:54.366327,0 days 00:00:02.153792,goss,0.5384263050724589,0.04232256629354634,99,6,11,48,0.05007498197100858,1.182719058010171e-06,3,COMPLETE,269
826,826,0.19156934794827096,2023-06-29 14:03:24.365404,2023-06-29 14:03:26.783033,0 days 00:00:02.417629,goss,0.6484361833387903,0.0343965458014525,48,7,14,55,0.00851707395365075,7.270702933803498e-08,5,COMPLETE,428
342,342,0.19157424283809701,2023-06-29 13:28:48.329208,2023-06-29 13:28:50.785618,0 days 00:00:02.456410,goss,0.5757028025970118,0.03703879682905,62,5,13,42,3.5221785746188034e-08,0.00028095057569795233,3,COMPLETE,367
774,774,0.19161994427202644,2023-06-29 13:59:55.461728,2023-06-29 13:59:59.619205,0 days 00:00:04.157477,goss,0.6166909380154916,0.016697561709252382,70,5,5,62,4.7061506788227996e-05,0.0011735062926183774,5,COMPLETE,599
795,795,0.19162312606435467,2023-06-29 14:01:29.277682,2023-06-29 14:01:31.899340,0 days 00:00:02.621658,goss,0.49686358053864094,0.03600608508754651,36,6,12,40,0.00025121925006942026,1.7334622599581666e-08,3,COMPLETE,442
888,888,0.19163203728994666,2023-06-29 14:09:06.499555,2023-06-29 14:09:08.565854,0 days 00:00:02.066299,goss,0.31440960168933985,0.0462081606577653,53,7,13,51,0.00010099820900293154,4.5447963744581906e-08,5,COMPLETE,260
348,348,0.1916436209081076,2023-06-29 13:29:02.101954,2023-06-29 13:29:04.842067,0 days 00:00:02.740113,goss,0.6342928429169512,0.028215327068168095,44,5,11,49,1.5201609310009534e-05,2.859417644697312e-07,3,COMPLETE,359
214,214,0.19166026791453505,2023-06-29 13:22:38.617087,2023-06-29 13:22:47.383413,0 days 00:00:08.766326,goss,0.5305884673133197,0.006666322156996624,40,5,17,52,0.00016986523536605008,2.867126965538122e-08,3,COMPLETE,1875
310,310,0.19166425554675665,2023-06-29 13:27:17.440295,2023-06-29 13:27:19.231979,0 days 00:00:01.791684,goss,0.49695040843422933,0.05978436938908322,106,5,18,15,0.0061326900760845255,7.436326952389038e-07,4,COMPLETE,249
594,594,0.19167149325248845,2023-06-29 13:43:23.946889,2023-06-29 13:43:28.194144,0 days 00:00:04.247255,goss,0.5281281390267638,0.01699750803458436,41,5,18,30,0.0012588749593930456,0.0009936539123076382,3,COMPLETE,848
449,449,0.19167570993778027,2023-06-29 13:32:39.975762,2023-06-29 13:32:43.765617,0 days 00:00:03.789855,goss,0.5509300588859026,0.012975103646429054,56,6,8,30,6.078970329077069e-05,1.7027298789676782e-06,3,COMPLETE,740
110,110,0.1916799042706897,2023-06-29 13:18:50.690954,2023-06-29 13:18:53.023436,0 days 00:00:02.332482,goss,0.535118922491395,0.04496876934871245,101,5,9,43,1.2285808157456261e-05,2.5137268559096865e-07,5,COMPLETE,260
669,669,0.19169089549727944,2023-06-29 13:49:47.222904,2023-06-29 13:49:49.182913,0 days 00:00:01.960009,goss,0.5458397124144111,0.05276379386527643,96,5,5,45,1.524727384811598e-06,0.0021750969290626754,5,COMPLETE,157
104,104,0.19169465306855477,2023-06-29 13:18:38.934747,2023-06-29 13:18:40.609483,0 days 00:00:01.674736,goss,0.5878911184675908,0.07171633291741719,45,6,14,57,6.394785162454937e-05,1.5460536842640383e-08,6,COMPLETE,193
183,183,0.19169653897647673,2023-06-29 13:21:32.162825,2023-06-29 13:21:34.178619,0 days 00:00:02.015794,goss,0.5219069285353556,0.06482295341978911,49,5,14,47,7.836824404738578e-06,6.233003512728603e-08,5,COMPLETE,213
700,700,0.19170236744456243,2023-06-29 13:52:23.563100,2023-06-29 13:52:39.472345,0 days 00:00:15.909245,goss,0.5730362407104298,0.0038104793300222043,48,6,8,40,1.893823177037521e-06,0.01549570528175533,2,COMPLETE,2593
417,417,0.19170637243828886,2023-06-29 13:31:42.614107,2023-06-29 13:31:44.140599,0 days 00:00:01.526492,goss,0.6746498885555204,0.03664828779945672,35,5,16,27,1.1431477681870724e-08,2.752971871616369e-08,4,COMPLETE,296
202,202,0.19170808510938342,2023-06-29 13:22:12.006826,2023-06-29 13:22:15.423823,0 days 00:00:03.416997,goss,0.5137797927881419,0.02914104562334287,42,5,12,38,4.7208331706294776e-05,5.3858873469458e-07,3,COMPLETE,417
215,215,0.19171658320552043,2023-06-29 13:22:47.386462,2023-06-29 13:22:51.991991,0 days 00:00:04.605529,goss,0.48958178290397375,0.014793819792922847,57,5,15,42,2.1348782123080123e-05,6.3674756322570314e-06,3,COMPLETE,870
409,409,0.19174145295886902,2023-06-29 13:31:26.912667,2023-06-29 13:31:29.559315,0 days 00:00:02.646648,goss,0.6254925425301944,0.01732868464150053,59,5,12,47,0.006332449445613484,2.8158304444623188e-05,5,COMPLETE,691
825,825,0.1917730099862187,2023-06-29 14:03:20.568116,2023-06-29 14:03:24.364095,0 days 00:00:03.795979,goss,0.6366313165122389,0.028339740452825196,38,5,7,59,0.003645425586765605,2.757518365395793,5,COMPLETE,774
254,254,0.1917743720626086,2023-06-29 13:24:33.083417,2023-06-29 13:24:34.773418,0 days 00:00:01.690001,goss,0.5844897445462013,0.057344858369490194,39,6,12,20,0.004670358056928249,5.338566097720213e-05,6,COMPLETE,217
798,798,0.1918038018464108,2023-06-29 14:01:52.336276,2023-06-29 14:01:58.318675,0 days 00:00:05.982399,goss,0.31769595611336454,0.010785773257662334,67,5,11,57,0.0022295477262455608,2.1557676337124317e-07,4,COMPLETE,1109
510,510,0.19182186199113055,2023-06-29 13:38:08.136763,2023-06-29 13:38:10.026481,0 days 00:00:01.889718,goss,0.4770203691164597,0.044267777316166636,45,5,15,25,0.0016602614466656829,1.005287683227409e-08,5,COMPLETE,259
535,535,0.19182547727483673,2023-06-29 13:39:34.283985,2023-06-29 13:39:36.129511,0 days 00:00:01.845526,goss,0.4857884086209516,0.06453708205990762,52,5,12,34,0.0009236868844369059,1.7518988131764154e-05,3,COMPLETE,191
689,689,0.19183816801787335,2023-06-29 13:51:02.043525,2023-06-29 13:51:10.829307,0 days 00:00:08.785782,goss,0.47370219412823433,0.007263773386327105,50,5,14,29,2.76802582995024e-05,0.022734997146791038,3,COMPLETE,1496
718,718,0.1918513936151352,2023-06-29 13:53:51.511421,2023-06-29 13:53:55.679619,0 days 00:00:04.168198,goss,0.44711823980172943,0.03528894221763632,50,5,11,28,0.0015847585609224978,0.00020576927164945422,3,COMPLETE,297
679,679,0.1918657849400233,2023-06-29 13:50:10.722238,2023-06-29 13:50:13.052318,0 days 00:00:02.330080,goss,0.48024768572707155,0.03664297901821288,52,5,14,68,0.0005201300980388743,0.14075645834559494,3,COMPLETE,395
146,146,0.1919026246284633,2023-06-29 13:20:10.929221,2023-06-29 13:20:14.492681,0 days 00:00:03.563460,goss,0.44441757039703694,0.0254033098240896,58,5,13,56,3.5232846813503085e-05,1.3201343976742378e-08,6,COMPLETE,408
491,491,0.19190861336053977,2023-06-29 13:36:35.383902,2023-06-29 13:36:52.490527,0 days 00:00:17.106625,goss,0.6948463276082936,0.002507750272749553,38,5,8,42,0.007178686360923461,7.508222036975552e-08,3,COMPLETE,2900
933,933,0.19192006539055567,2023-06-29 14:12:06.790281,2023-06-29 14:12:13.905749,0 days 00:00:07.115468,goss,0.3144831718576786,0.008609670659028602,53,5,14,48,1.4855707148783658e-05,2.387730766737345e-05,4,COMPLETE,1316
734,734,0.19194494131322715,2023-06-29 13:55:47.049651,2023-06-29 13:55:55.218881,0 days 00:00:08.169230,goss,0.4559037879757499,0.007894688847823518,32,5,7,62,0.0008738827918441882,4.071567046358281e-08,3,COMPLETE,1058
566,566,0.19196706149000575,2023-06-29 13:41:26.339952,2023-06-29 13:41:28.004915,0 days 00:00:01.664963,goss,0.49081671809746175,0.06752295855280893,57,5,11,57,2.2152572431335765e-06,9.232493366985892e-06,3,COMPLETE,193
452,452,0.19196837169804717,2023-06-29 13:32:58.468353,2023-06-29 13:33:10.904176,0 days 00:00:12.435823,goss,0.48109156132384345,0.032450395081984856,70,6,7,28,1.3947089256443818e-05,0.00013486289467605635,3,COMPLETE,272
742,742,0.19198311886844344,2023-06-29 13:56:40.816249,2023-06-29 13:56:44.368395,0 days 00:00:03.552146,goss,0.4989716051228534,0.03722229509243906,45,5,9,25,0.0013197081764942248,0.9326070902313464,3,COMPLETE,320
78,78,0.1920047160293571,2023-06-29 13:17:49.378746,2023-06-29 13:17:51.519140,0 days 00:00:02.140394,goss,0.5846344690302672,0.040898049290090915,56,5,10,66,0.0006628419811215421,2.0049383714169063e-08,7,COMPLETE,216
77,77,0.192023623184592,2023-06-29 13:17:47.280769,2023-06-29 13:17:49.377989,0 days 00:00:02.097220,goss,0.6124722075474361,0.047661458025904414,51,6,15,54,3.838456125749058e-05,3.694497270981155e-07,6,COMPLETE,300
221,221,0.1920422270567098,2023-06-29 13:23:02.936429,2023-06-29 13:23:04.784409,0 days 00:00:01.847980,goss,0.512955067106842,0.05830172873736112,43,5,11,38,2.8653212393899213e-05,2.363853335289824e-06,3,COMPLETE,202
256,256,0.1920508366168717,2023-06-29 13:24:36.757666,2023-06-29 13:24:40.082080,0 days 00:00:03.324414,goss,0.5170038456522973,0.024459285075045016,42,5,7,50,0.11517463638333356,3.967600737008483e-08,3,COMPLETE,563
122,122,0.19206816266603932,2023-06-29 13:19:14.497030,2023-06-29 13:19:16.335734,0 days 00:00:01.838704,goss,0.5164049173279143,0.056780372200623236,67,5,14,39,2.2064802632436294e-05,2.9205381727091717e-08,5,COMPLETE,196
683,683,0.19206826289863477,2023-06-29 13:50:23.167805,2023-06-29 13:50:27.234256,0 days 00:00:04.066451,goss,0.4843700075689908,0.02413830553094114,61,5,12,37,0.5768237101764294,0.008649112984204878,5,COMPLETE,602
33,33,0.1920727805841457,2023-06-29 13:16:07.696170,2023-06-29 13:16:09.701541,0 days 00:00:02.005371,goss,0.5891516099925509,0.0642707689042181,185,8,12,111,1.0524163312908906e-08,1.6107654449750886e-05,4,COMPLETE,160
282,282,0.19209185148328867,2023-06-29 13:25:42.365283,2023-06-29 13:25:44.065794,0 days 00:00:01.700511,goss,0.5072419988469903,0.055195209069929536,38,5,12,67,0.0012146329738817992,7.164709858725004e-08,3,COMPLETE,203
397,397,0.19210272881587787,2023-06-29 13:30:54.657414,2023-06-29 13:30:55.990470,0 days 00:00:01.333056,goss,0.59295358631815,0.059519151902223864,61,5,12,38,0.0017057227886305571,3.997442793706044e-08,4,COMPLETE,198
347,347,0.19211726310861232,2023-06-29 13:29:00.475866,2023-06-29 13:29:02.101146,0 days 00:00:01.625280,goss,0.5059438915179338,0.054686335971618406,38,5,13,23,7.376380888569352e-06,1.0509300485411062e-07,5,COMPLETE,250
969,969,0.19212034879199896,2023-06-29 14:16:05.381364,2023-06-29 14:16:08.008417,0 days 00:00:02.627053,goss,0.5319815806704383,0.034626516457251656,44,5,9,66,4.396560105331848e-07,3.500196070916807e-08,4,COMPLETE,330
258,258,0.19212618948788007,2023-06-29 13:24:42.832786,2023-06-29 13:24:45.489222,0 days 00:00:02.656436,goss,0.48313970949559876,0.028826376381123623,47,5,10,28,0.0002085866663226433,2.4878767369303072e-08,6,COMPLETE,403
530,530,0.19222482187795356,2023-06-29 13:39:26.156002,2023-06-29 13:39:27.725215,0 days 00:00:01.569213,goss,0.4186973414616784,0.07023950646488493,54,5,7,39,0.00044309170988598523,1.5944396955264223e-06,3,COMPLETE,147
827,827,0.19223062126064233,2023-06-29 14:03:26.784009,2023-06-29 14:03:28.924231,0 days 00:00:02.140222,goss,0.6386899377519754,0.036081076931692595,35,5,11,62,2.5579921428756758e-05,1.724961578774006e-07,3,COMPLETE,323
896,896,0.19227433072796052,2023-06-29 14:09:38.742132,2023-06-29 14:09:40.032218,0 days 00:00:01.290086,goss,0.37669938152786875,0.08651039044642146,49,8,13,53,0.03336569349645103,2.51532113040527e-07,4,COMPLETE,106
723,723,0.19228498347305373,2023-06-29 13:54:18.204454,2023-06-29 13:54:23.189791,0 days 00:00:04.985337,goss,0.5239213932759897,0.028956798113520293,54,5,13,42,0.00013040648223503726,5.879885858125145e-08,6,COMPLETE,523
405,405,0.19237943885492792,2023-06-29 13:31:13.684258,2023-06-29 13:31:15.758939,0 days 00:00:02.074681,goss,0.646135377405952,0.02581759441619138,43,5,11,60,1.047764660343277e-06,1.4516444420996034e-07,3,COMPLETE,539
368,368,0.19237957484228813,2023-06-29 13:30:01.466587,2023-06-29 13:30:02.545193,0 days 00:00:01.078606,goss,0.5042432628643606,0.0889948076625884,40,5,10,50,3.757027733169354e-06,0.00037211328888430063,3,COMPLETE,127
660,660,0.19238599864260833,2023-06-29 13:48:47.794234,2023-06-29 13:49:04.905976,0 days 00:00:17.111742,goss,0.45258391654341606,0.003126288944812188,44,7,8,61,1.3898681286676984e-05,8.211103997491916e-08,5,COMPLETE,2715
259,259,0.192434407525852,2023-06-29 13:24:45.490053,2023-06-29 13:24:47.132411,0 days 00:00:01.642358,goss,0.5678502165748145,0.06886141085001556,53,9,13,46,0.0003012308818225076,7.089580223939118e-08,3,COMPLETE,224
508,508,0.1924549145392479,2023-06-29 13:37:48.688543,2023-06-29 13:38:02.435642,0 days 00:00:13.747099,goss,0.5108667515286027,0.004494801039866846,66,5,9,28,0.008536491806519678,0.0015431323096821712,3,COMPLETE,2172
711,711,0.19248292652497667,2023-06-29 13:53:03.808099,2023-06-29 13:53:06.077838,0 days 00:00:02.269739,goss,0.5802351270277095,0.03738213110899476,52,5,11,62,0.015110305200341288,1.0156729381556851e-08,6,COMPLETE,276
866,866,0.1924857663961696,2023-06-29 14:06:57.529568,2023-06-29 14:06:59.612532,0 days 00:00:02.082964,goss,0.5104993342828857,0.04366718843393071,58,5,12,32,2.213516215489539e-07,1.079879160692373e-07,5,COMPLETE,279
639,639,0.19249300839837158,2023-06-29 13:47:00.458957,2023-06-29 13:47:14.955995,0 days 00:00:14.497038,goss,0.5412325838188031,0.0036965540851790187,49,7,9,41,0.0013823498836994055,1.5895241419909827e-07,5,COMPLETE,2683
747,747,0.19250392457713875,2023-06-29 13:57:22.104457,2023-06-29 13:57:25.780737,0 days 00:00:03.676280,goss,0.4642984316417211,0.019921461770037473,46,8,8,29,0.0030235406418614996,0.005114138931310626,6,COMPLETE,570
923,923,0.1925148667966212,2023-06-29 14:11:44.048215,2023-06-29 14:11:46.360353,0 days 00:00:02.312138,goss,0.5831777000438562,0.039127049641087694,56,6,11,60,0.04110273913597037,2.1126167986059757e-08,4,COMPLETE,234
382,382,0.19253871274592244,2023-06-29 13:30:29.118933,2023-06-29 13:30:30.464116,0 days 00:00:01.345183,goss,0.5167576398378965,0.0701479051514067,50,5,14,33,4.711273747690638e-06,1.4050566903008785e-07,1,COMPLETE,213
92,92,0.19255296033954905,2023-06-29 13:18:16.718923,2023-06-29 13:18:18.375675,0 days 00:00:01.656752,goss,0.538145402470814,0.06821108068911225,50,7,13,36,0.00019822709078957978,1.0630217717329334e-08,6,COMPLETE,189
378,378,0.19255511174068454,2023-06-29 13:30:20.915853,2023-06-29 13:30:22.918957,0 days 00:00:02.003104,goss,0.5095536607058735,0.02967095661659981,58,5,13,61,0.011081820700930967,5.0496084084165235e-08,3,COMPLETE,343
824,824,0.19257249293228135,2023-06-29 14:03:18.032005,2023-06-29 14:03:20.566446,0 days 00:00:02.534441,goss,0.5884944661890003,0.03852666040615941,41,5,9,64,9.271399340828448e-06,2.4511288357592065,4,COMPLETE,430
553,553,0.19258300866313927,2023-06-29 13:40:50.170420,2023-06-29 13:40:52.527942,0 days 00:00:02.357522,goss,0.4118118268671201,0.03643240053686002,32,5,11,30,7.000073914017388e-05,3.008520967208573e-06,3,COMPLETE,250
219,219,0.19259272365938415,2023-06-29 13:22:59.453377,2023-06-29 13:23:01.565624,0 days 00:00:02.112247,goss,0.4861253371393878,0.045387863720394335,36,5,11,44,3.7096088409054666e-05,1.7708897789983142e-07,5,COMPLETE,288
919,919,0.19259968073119677,2023-06-29 14:11:31.260065,2023-06-29 14:11:36.834822,0 days 00:00:05.574757,goss,0.45807241558786915,0.016110215706177714,46,8,7,56,1.0708218105788753e-05,1.6518410821850443e-07,5,COMPLETE,559
507,507,0.1926104396697881,2023-06-29 13:37:39.133666,2023-06-29 13:37:48.687763,0 days 00:00:09.554097,goss,0.5232888145534109,0.009562911294559965,124,8,11,52,0.018275081065831606,0.00034592286028274307,3,COMPLETE,1050
547,547,0.1926517792859365,2023-06-29 13:40:15.656861,2023-06-29 13:40:17.237788,0 days 00:00:01.580927,goss,0.5981850317216246,0.06136708696044353,41,5,15,47,0.00226021650126199,1.3844094585800282e-07,3,COMPLETE,215
819,819,0.19267995830293994,2023-06-29 14:03:05.121846,2023-06-29 14:03:07.461893,0 days 00:00:02.340047,goss,0.6652767036268026,0.038025139292250446,43,5,11,54,9.746480414034596e-06,9.605059893322362e-08,5,COMPLETE,336
776,776,0.1926825477749774,2023-06-29 14:00:15.219354,2023-06-29 14:00:17.259807,0 days 00:00:02.040453,goss,0.500237695488829,0.07784580942867629,48,5,9,57,0.001931950680729433,1.5112393541439417e-07,6,COMPLETE,255
125,125,0.19268971507418609,2023-06-29 13:19:20.498398,2023-06-29 13:19:22.872071,0 days 00:00:02.373673,goss,0.548871475569996,0.046815882784546896,54,5,8,63,1.2854494864236341e-05,2.2398999021069035e-08,6,COMPLETE,360
85,85,0.19269131488316904,2023-06-29 13:18:04.864245,2023-06-29 13:18:06.728723,0 days 00:00:01.864478,goss,0.5222998923903528,0.06173661311183369,63,6,15,73,1.759586995707056e-05,1.786464757597289e-08,5,COMPLETE,220
498,498,0.19269169244652112,2023-06-29 13:37:12.595169,2023-06-29 13:37:15.539209,0 days 00:00:02.944040,goss,0.6568513714531111,0.02717355989626348,42,5,7,88,0.056913410057037234,4.070858943965395e-06,5,COMPLETE,540
954,954,0.19270107871478293,2023-06-29 14:13:41.188072,2023-06-29 14:13:43.746098,0 days 00:00:02.558026,goss,0.37992366751291323,0.038297340487329884,56,5,7,71,1.8041813536890705e-05,1.337176158695792e-06,7,COMPLETE,256
638,638,0.19271543526952062,2023-06-29 13:46:50.700310,2023-06-29 13:47:00.457919,0 days 00:00:09.757609,goss,0.3199912595583,0.0066466433732898095,53,5,11,38,2.1100473769833625e-06,0.00012170156982324702,6,COMPLETE,1990
233,233,0.1927285187975811,2023-06-29 13:23:31.089181,2023-06-29 13:23:33.767198,0 days 00:00:02.678017,goss,0.49121358708922513,0.03579946559068098,41,6,5,25,0.010655357816917661,8.445857130321687e-08,3,COMPLETE,236
673,673,0.19273516277392577,2023-06-29 13:49:55.470842,2023-06-29 13:49:57.952374,0 days 00:00:02.481532,goss,0.4585160218119145,0.03437475839794222,46,6,11,36,0.4427311248971174,0.008177507151683309,5,COMPLETE,344
471,471,0.19274462551330507,2023-06-29 13:34:41.859265,2023-06-29 13:34:44.078039,0 days 00:00:02.218774,goss,0.40449294318789847,0.04166004028609516,40,6,14,51,0.0004741876655285558,1.5709614611437462e-08,5,COMPLETE,352
