,number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_data_in_leaf,params_num_leaves,state
913,913,0.2651306606074799,2023-06-13 23:18:55.681288,2023-06-13 23:18:56.728958,0 days 00:00:01.047670,0.5569596077423146,7,0.4076304499766801,0.006271064128017511,0.009702921480299375,0.0723212667238336,36,4,30,116,COMPLETE
476,476,0.26518367595596104,2023-06-13 22:54:17.101713,2023-06-13 22:54:18.107581,0 days 00:00:01.005868,0.6314069153117708,7,0.47630286954240375,0.0005077087425768088,0.5049154139191,0.06717638172924306,36,4,25,112,COMPLETE
15,15,0.26519045809384806,2023-06-13 22:41:38.673886,2023-06-13 22:41:39.806931,0 days 00:00:01.133045,0.5661692760616542,3,0.6041451342579588,6.969867212923484e-07,7.4620775911914485,0.0863561863311389,98,4,55,51,COMPLETE
712,712,0.26527693777048966,2023-06-13 23:07:23.515874,2023-06-13 23:07:25.396720,0 days 00:00:01.880846,0.5904836499567121,7,0.590719951214272,0.09972352996071872,1.000585104502998e-06,0.021338130247660545,39,4,24,104,COMPLETE
76,76,0.26532899631927304,2023-06-13 22:43:14.154118,2023-06-13 22:43:15.021475,0 days 00:00:00.867357,0.6895418721455546,6,0.5699268825883135,1.6877290590836338e-05,0.7214083795843588,0.10815703881019445,53,10,44,30,COMPLETE
282,282,0.26535564660407757,2023-06-13 22:47:56.160492,2023-06-13 22:47:57.355322,0 days 00:00:01.194830,0.6277832134579553,7,0.49935315813192077,0.002712466988234123,3.447157538747854,0.1100791180064388,40,4,7,127,COMPLETE
994,994,0.26536117255095315,2023-06-13 23:23:48.627897,2023-06-13 23:23:50.617454,0 days 00:00:01.989557,0.6462464151240386,7,0.3945005803443511,0.001408077269641518,5.581032656566903e-05,0.021710138544466604,71,4,27,113,COMPLETE
931,931,0.26538306978432197,2023-06-13 23:19:38.558423,2023-06-13 23:19:43.274295,0 days 00:00:04.715872,0.4860412665671147,5,0.5032221786558683,2.798494152178846e-06,3.3223299685799366,0.0082783772589968,62,4,25,119,COMPLETE
885,885,0.26543905454357525,2023-06-13 23:17:13.154103,2023-06-13 23:17:14.273130,0 days 00:00:01.119027,0.5943485546175469,7,0.5209257699728438,1.0903485155692735e-07,4.2636798911056124e-07,0.05996858178231148,32,4,26,108,COMPLETE
52,52,0.26544165186607716,2023-06-13 22:42:38.877877,2023-06-13 22:42:40.112904,0 days 00:00:01.235027,0.6785403091788654,7,0.5889166654460111,5.1992158760552766e-05,1.1848613014310427,0.07319685941511159,97,10,42,124,COMPLETE
57,57,0.26550348099845367,2023-06-13 22:42:46.518277,2023-06-13 22:42:47.255243,0 days 00:00:00.736966,0.6526923833397545,5,0.5755487495291748,0.0017872626309057118,0.6649196547673993,0.1390695279055488,43,10,39,34,COMPLETE
383,383,0.2655643868650486,2023-06-13 22:50:54.855655,2023-06-13 22:50:58.080882,0 days 00:00:03.225227,0.5561173113805258,7,0.5125722484697895,0.0042762911716605215,0.02386689083186209,0.010914228321497504,36,4,32,117,COMPLETE
982,982,0.2655650688902391,2023-06-13 23:23:22.886566,2023-06-13 23:23:28.110085,0 days 00:00:05.223519,0.6521100512382477,3,0.5370514076808964,0.000710177314847484,1.632309292402582e-08,0.00627932515037252,40,4,33,111,COMPLETE
162,162,0.2655843842269541,2023-06-13 22:45:07.226236,2023-06-13 22:45:08.044807,0 days 00:00:00.818571,0.6905942565564345,7,0.5626265030973693,0.00023286896188435427,5.299558636638822,0.19850114947740807,49,4,45,90,COMPLETE
534,534,0.2656668620464587,2023-06-13 22:56:59.270827,2023-06-13 22:57:09.603822,0 days 00:00:10.332995,0.6537690618114863,7,0.45665882339638575,0.0012703911871208506,4.930264432332135,0.003568757544545805,43,4,18,115,COMPLETE
378,378,0.26568043033609906,2023-06-13 22:50:48.583907,2023-06-13 22:50:49.529056,0 days 00:00:00.945149,0.5825766269203871,7,0.5029389665221762,2.432455414626627e-06,0.0008343499562484775,0.09213277681996832,169,4,34,121,COMPLETE
592,592,0.2656876554219977,2023-06-13 23:00:20.732813,2023-06-13 23:00:28.866016,0 days 00:00:08.133203,0.6383044449830703,7,0.5974351372305132,1.2409247465092583e-06,2.8637818648751557e-07,0.003203186020386019,32,6,41,109,COMPLETE
900,900,0.265704341068554,2023-06-13 23:18:08.837508,2023-06-13 23:18:14.284751,0 days 00:00:05.447243,0.6421779649546847,6,0.4336681249249558,1.0395927586380396e-05,0.06355326321141909,0.005351150951852136,32,4,28,116,COMPLETE
276,276,0.2658513596049886,2023-06-13 22:47:46.310645,2023-06-13 22:47:47.670976,0 days 00:00:01.360331,0.38975741960650023,7,0.4736092598243595,2.2471037987054094,3.2701146927012847,0.06852941334596246,36,4,31,45,COMPLETE
964,964,0.26586874677223815,2023-06-13 23:22:07.844770,2023-06-13 23:22:11.672249,0 days 00:00:03.827479,0.6278661439609637,7,0.39756915536554155,4.434873485495834e-05,3.4137300070377795e-06,0.008510865370458122,36,4,33,110,COMPLETE
5,5,0.26587063735260574,2023-06-13 22:41:02.606012,2023-06-13 22:41:03.676754,0 days 00:00:01.070742,0.6529183606054444,3,0.6744084710916646,0.00012841633756067357,0.00012689538226441925,0.058946646824407534,144,6,71,55,COMPLETE
258,258,0.2658829286277535,2023-06-13 22:47:14.916776,2023-06-13 22:47:15.663703,0 days 00:00:00.746927,0.6474367385283659,7,0.46901885276081884,0.0022726095628798405,0.04342135599875423,0.1355658617267165,32,4,32,119,COMPLETE
864,864,0.2659170487585134,2023-06-13 23:16:05.888792,2023-06-13 23:16:13.476436,0 days 00:00:07.587644,0.6182059555361122,7,0.5137906635166553,3.289675485319043e-06,2.439654751266314,0.004441639614328896,39,4,27,98,COMPLETE
424,424,0.26594526975264804,2023-06-13 22:52:24.806076,2023-06-13 22:52:25.825464,0 days 00:00:01.019388,0.33198539158472684,7,0.5173155450568703,0.0033891173896567666,2.262174925102393,0.07195874321025543,52,4,38,122,COMPLETE
353,353,0.26599891100571094,2023-06-13 22:50:15.296087,2023-06-13 22:50:16.317674,0 days 00:00:01.021587,0.6465972174879342,7,0.5087353715400037,0.0006640397001707751,1.0846038036976788,0.08443624930181803,38,4,22,110,COMPLETE
413,413,0.26602905624509604,2023-06-13 22:52:06.949478,2023-06-13 22:52:08.064757,0 days 00:00:01.115279,0.6772261189897588,7,0.545777575477161,0.004343121190869117,0.00010279649653905015,0.06331242715351633,36,4,21,111,COMPLETE
827,827,0.2660491361566911,2023-06-13 23:14:02.601632,2023-06-13 23:14:03.538443,0 days 00:00:00.936811,0.39827721256273074,7,0.5710740280493822,0.007415891933436483,1.0095815121722262e-07,0.08372229835467584,32,4,27,120,COMPLETE
622,622,0.2661187648790662,2023-06-13 23:02:06.501241,2023-06-13 23:02:07.934368,0 days 00:00:01.433127,0.6582804185007796,7,0.6666282778581174,0.006786897398774151,0.5917421410821861,0.03868181797710025,138,4,35,76,COMPLETE
825,825,0.26614853944138633,2023-06-13 23:13:56.854342,2023-06-13 23:13:57.986558,0 days 00:00:01.132216,0.6570323379312013,6,0.5404060664032481,3.696087133017373e-08,5.046026223008516e-06,0.05990304204680664,36,4,31,116,COMPLETE
852,852,0.26623458521874177,2023-06-13 23:15:24.957843,2023-06-13 23:15:25.817723,0 days 00:00:00.859880,0.3523518842682857,7,0.3810387113670464,0.0022140061115319487,9.411000308519759e-05,0.08897701167391255,36,6,36,97,COMPLETE
236,236,0.26624255599521657,2023-06-13 22:46:40.105679,2023-06-13 22:46:49.052195,0 days 00:00:08.946516,0.6229509519664121,7,0.5059137647052981,0.0019991104023669905,4.172771780185709,0.0036292852523441763,40,4,33,109,COMPLETE
703,703,0.26631767586881894,2023-06-13 23:06:55.099619,2023-06-13 23:06:56.159654,0 days 00:00:01.060035,0.6515240600706904,7,0.6148784271803773,0.001482181165629266,0.01981563910159726,0.058185102323508875,40,4,31,122,COMPLETE
838,838,0.26633322597090403,2023-06-13 23:14:46.967664,2023-06-13 23:14:55.940504,0 days 00:00:08.972840,0.5325492954264602,7,0.4626641918222149,0.0003923936378387778,4.840102503508288,0.003812283170167672,32,4,23,101,COMPLETE
491,491,0.26640844757006565,2023-06-13 22:54:45.856772,2023-06-13 22:54:46.952904,0 days 00:00:01.096132,0.5698307762413508,7,0.4399383056631486,1.0656685405750552e-06,3.6490428911672377e-07,0.07334121466685957,56,6,29,110,COMPLETE
950,950,0.2664140945477768,2023-06-13 23:21:14.338836,2023-06-13 23:21:15.238044,0 days 00:00:00.899208,0.5311162708989812,7,0.5180734749585935,0.0012758678458278422,0.005826375983503979,0.08753113852513589,39,4,30,112,COMPLETE
541,541,0.26642266408347104,2023-06-13 22:57:25.057632,2023-06-13 22:57:26.015468,0 days 00:00:00.957836,0.6496310841760393,7,0.5110389306329619,0.0016343987585265853,5.196385394325744e-07,0.06721159251320623,40,4,34,108,COMPLETE
317,317,0.26644239367605843,2023-06-13 22:48:52.833275,2023-06-13 22:48:54.313410,0 days 00:00:01.480135,0.5008434185694866,7,0.5352382389749631,0.0006926122538918691,1.8236387680023717e-06,0.04521973501471535,42,4,28,77,COMPLETE
856,856,0.2665202665402311,2023-06-13 23:15:37.864884,2023-06-13 23:15:38.858189,0 days 00:00:00.993305,0.44360672177089744,7,0.5939896238548373,0.0029209259878929094,0.006317422060427982,0.07690453138568557,36,10,31,109,COMPLETE
37,37,0.26653016587202993,2023-06-13 22:42:11.639747,2023-06-13 22:42:13.701433,0 days 00:00:02.061686,0.6780457758418358,7,0.5387028140253978,4.9528522814532936e-06,0.4614924032592,0.028783040051876423,58,10,18,33,COMPLETE
723,723,0.26653559147189015,2023-06-13 23:08:12.085315,2023-06-13 23:08:13.056434,0 days 00:00:00.971119,0.6244709108136269,7,0.4553816091570476,0.0020076861617968184,1.1858426787393843e-08,0.07127632705310781,40,4,36,47,COMPLETE
379,379,0.2665710251187227,2023-06-13 22:50:49.530030,2023-06-13 22:50:50.433648,0 days 00:00:00.903618,0.6332075101373151,7,0.5861236511180509,0.002615361466004742,6.743797777313912,0.2165286049254704,180,4,30,118,COMPLETE
590,590,0.26662544620131834,2023-06-13 23:00:09.942246,2023-06-13 23:00:11.094574,0 days 00:00:01.152328,0.6696670456586981,7,0.5874302060977977,0.0008013846356954303,0.0008575543785680708,0.054828620000702065,54,4,35,115,COMPLETE
910,910,0.2667467828784244,2023-06-13 23:18:52.639257,2023-06-13 23:18:53.976943,0 days 00:00:01.337686,0.5993327597078735,7,0.5044562221386607,5.163266180501456,9.999096715543597,0.10420780079673715,41,4,18,112,COMPLETE
608,608,0.26682267772773355,2023-06-13 23:01:28.776644,2023-06-13 23:01:29.535849,0 days 00:00:00.759205,0.4477805161290752,7,0.4468890223287293,0.07008413776752556,0.008958405367170718,0.11397784914294497,64,4,35,108,COMPLETE
796,796,0.26683514346808107,2023-06-13 23:12:18.960379,2023-06-13 23:12:20.055280,0 days 00:00:01.094901,0.404924179017213,7,0.5261276220399713,3.4460139899779734e-08,0.7171014176088334,0.06740323645510563,157,4,36,121,COMPLETE
890,890,0.26695632494357324,2023-06-13 23:17:37.265406,2023-06-13 23:17:38.933528,0 days 00:00:01.668122,0.44329023541670354,7,0.41456636009496933,0.00018610617418550636,0.00013579930396095185,0.025685626228019807,32,4,44,115,COMPLETE
954,954,0.26699380699196734,2023-06-13 23:21:38.354589,2023-06-13 23:21:39.573947,0 days 00:00:01.219358,0.5884337700963856,7,0.4916258571413314,1.2705830143537728e-06,2.4182794907481357e-05,0.05781114561002081,36,6,28,117,COMPLETE
678,678,0.26706855454476935,2023-06-13 23:05:15.207019,2023-06-13 23:05:17.511665,0 days 00:00:02.304646,0.5383540674560938,7,0.39961911101509884,3.8186898330502126e-07,1.4728291105189485e-06,0.015580442018012345,32,4,28,52,COMPLETE
532,532,0.2671539759828097,2023-06-13 22:56:56.517357,2023-06-13 22:56:57.649612,0 days 00:00:01.132255,0.6421251354877143,7,0.43873376736529734,0.004607416236273026,0.00365771215846593,0.05064570194876546,40,4,25,113,COMPLETE
705,705,0.2672114808027143,2023-06-13 23:07:06.001358,2023-06-13 23:07:06.851911,0 days 00:00:00.850553,0.6426399973275387,7,0.49164106036876826,0.007825374541968886,3.1502650454924863,0.12498341364316815,44,4,29,111,COMPLETE
355,355,0.26734687713334454,2023-06-13 22:50:17.491463,2023-06-13 22:50:18.832644,0 days 00:00:01.341181,0.5287629316710262,7,0.5290126875009019,0.0014815807484258657,0.009955912299634613,0.04423787569239276,44,4,24,113,COMPLETE
939,939,0.2673738397610457,2023-06-13 23:20:29.646416,2023-06-13 23:20:34.445157,0 days 00:00:04.798741,0.6916422430118306,6,0.44326761740860576,5.714968216495801e-07,0.0001246025864623716,0.006967531444457213,198,4,32,115,COMPLETE
160,160,0.26752447166362103,2023-06-13 22:45:04.311476,2023-06-13 22:45:06.096863,0 days 00:00:01.785387,0.6719547958300195,7,0.5981470337994511,0.000546158254603531,4.131019213979507,0.06388796800217998,226,4,8,109,COMPLETE
150,150,0.2675579235274508,2023-06-13 22:44:53.320555,2023-06-13 22:44:54.179601,0 days 00:00:00.859046,0.6773109584798481,7,0.5577325904604289,0.0008197137019597475,1.0108050853823718,0.12095831723791538,56,5,46,90,COMPLETE
407,407,0.26760792426204477,2023-06-13 22:52:00.514693,2023-06-13 22:52:01.712912,0 days 00:00:01.198219,0.6161354184236449,7,0.5285102473539344,0.05207411104285393,0.08515880636016546,0.06296240780148794,39,4,19,113,COMPLETE
13,13,0.2676681898665782,2023-06-13 22:41:36.225387,2023-06-13 22:41:38.080853,0 days 00:00:01.855466,0.5117314298234188,5,0.6946092050934677,0.000741847474136083,0.23010230273056997,0.019778221492176274,131,5,59,36,COMPLETE
616,616,0.26780188782829195,2023-06-13 23:01:59.294371,2023-06-13 23:02:00.344291,0 days 00:00:01.049920,0.6319123388610205,7,0.4883640402496883,0.9378540324413948,2.2560109980541126e-08,0.08482671396370996,95,9,37,113,COMPLETE
325,325,0.2678449211639269,2023-06-13 22:49:07.757141,2023-06-13 22:49:08.936778,0 days 00:00:01.179637,0.6568526828778104,7,0.5049730540890462,0.0008510445318740192,9.731429758651291,0.20627960700999495,44,4,12,110,COMPLETE
472,472,0.26790250664971393,2023-06-13 22:54:12.820481,2023-06-13 22:54:13.664056,0 days 00:00:00.843575,0.5851106188187519,7,0.4986271327659057,0.0021215515608335868,0.00031928805552488036,0.0882954541675933,36,4,35,114,COMPLETE
748,748,0.2680050864634681,2023-06-13 23:09:41.274698,2023-06-13 23:09:42.204629,0 days 00:00:00.929931,0.5201596637907189,7,0.3302763412763544,2.1518222584817245e-06,6.84843758231598,0.18357487845262857,39,4,36,107,COMPLETE
628,628,0.26802392724920593,2023-06-13 23:02:24.405447,2023-06-13 23:02:25.499776,0 days 00:00:01.094329,0.41094971498935917,7,0.5254568723346651,0.0001294948518048022,5.7160761054155385e-06,0.04791110039602588,39,4,31,60,COMPLETE
692,692,0.26809311009152575,2023-06-13 23:06:10.051682,2023-06-13 23:06:11.480047,0 days 00:00:01.428365,0.3453429869008449,7,0.5135191326684242,0.015594178927512418,6.874464801481606,0.058955458328466534,58,4,38,112,COMPLETE
12,12,0.26810270889252713,2023-06-13 22:41:34.554110,2023-06-13 22:41:36.224486,0 days 00:00:01.670376,0.4813489157319075,4,0.5902428909885111,2.8771267676954554e-08,0.0583604777153728,0.023836898177529396,109,5,46,39,COMPLETE
499,499,0.2681091051963691,2023-06-13 22:55:06.669811,2023-06-13 22:55:07.612994,0 days 00:00:00.943183,0.5471048538559646,7,0.44482910115537644,1.2633333493319938e-07,0.0011157716406947462,0.08517254451586936,46,8,34,117,COMPLETE
437,437,0.26815619665052515,2023-06-13 22:52:58.678500,2023-06-13 22:52:59.935450,0 days 00:00:01.256950,0.6773935814898584,7,0.600727757417516,0.03372753724503961,2.1215919708678684e-05,0.059953692618963154,32,6,26,121,COMPLETE
298,298,0.26819166940575506,2023-06-13 22:48:19.431336,2023-06-13 22:48:20.352175,0 days 00:00:00.920839,0.6446680446326911,7,0.5385797422328558,0.011458067921502613,9.328972520265951e-05,0.08297008211463834,32,4,32,108,COMPLETE
989,989,0.2682000673033345,2023-06-13 23:23:42.518779,2023-06-13 23:23:43.849672,0 days 00:00:01.330893,0.653607831332253,7,0.6413338885593349,4.2982151250228396e-05,1.1785234799633607e-07,0.04186853955368504,40,4,28,108,COMPLETE
731,731,0.2683344774269307,2023-06-13 23:08:38.406001,2023-06-13 23:08:41.035219,0 days 00:00:02.629218,0.6764232990277549,7,0.47107199829643087,2.0664135689208437e-06,0.0010137872779304737,0.01717054154977484,36,5,25,119,COMPLETE
972,972,0.26836324802018763,2023-06-13 23:22:34.323579,2023-06-13 23:22:35.087326,0 days 00:00:00.763747,0.6336286222606193,7,0.34430644673683986,0.0017428218576527631,4.753745584764668,0.29739309934270625,36,4,31,105,COMPLETE
644,644,0.2683702011814106,2023-06-13 23:03:17.282156,2023-06-13 23:03:18.013957,0 days 00:00:00.731801,0.470867344659176,7,0.5588554726366509,0.008784320586960206,1.2593847436361707,0.18161206917409928,36,4,39,122,COMPLETE
283,283,0.2685411646370758,2023-06-13 22:47:57.356259,2023-06-13 22:47:58.391491,0 days 00:00:01.035232,0.6598394208579643,7,0.6225742178460283,0.001640359325004439,1.8489608212101717e-05,0.06082335054405652,36,4,28,54,COMPLETE
738,738,0.2685512360059565,2023-06-13 23:09:02.948484,2023-06-13 23:09:07.340149,0 days 00:00:04.391665,0.4003535617363728,7,0.37516198522049415,0.001994571928630297,9.904849714763191,0.012726531326118907,53,4,30,113,COMPLETE
664,664,0.26857191498461785,2023-06-13 23:04:07.690497,2023-06-13 23:04:16.613671,0 days 00:00:08.923174,0.6442882313308064,7,0.5703576396606528,3.1140297126191317e-05,0.012082219734511712,0.0028817993140227973,36,4,28,86,COMPLETE
626,626,0.2686093758649982,2023-06-13 23:02:13.340842,2023-06-13 23:02:19.908022,0 days 00:00:06.567180,0.6737401983539159,6,0.5326015510735492,0.33398889393052394,0.00012844115313604708,0.004681622755783435,245,4,35,114,COMPLETE
734,734,0.2686658511711463,2023-06-13 23:08:50.890219,2023-06-13 23:08:59.950870,0 days 00:00:09.060651,0.6284232339398884,7,0.5513823995077407,0.014860521703171039,0.16375091244831552,0.0025125254685841626,32,4,40,114,COMPLETE
350,350,0.2686701881334862,2023-06-13 22:50:07.655389,2023-06-13 22:50:08.628520,0 days 00:00:00.973131,0.6008663727227327,7,0.5476965660944746,0.007653296664942471,0.0002473295167324886,0.09457715378158545,42,4,29,114,COMPLETE
465,465,0.2687059352240579,2023-06-13 22:54:03.171228,2023-06-13 22:54:04.331851,0 days 00:00:01.160623,0.6465823249031769,7,0.4519681112543908,0.004180495534354498,0.009186803940231945,0.05349210770544763,42,4,31,103,COMPLETE
399,399,0.2687102792908579,2023-06-13 22:51:45.797832,2023-06-13 22:51:46.599794,0 days 00:00:00.801962,0.5748967717948111,7,0.5124423431409909,0.027620831445216164,1.4071260753413622e-05,0.11702351804943625,32,4,29,114,COMPLETE
904,904,0.26871475079479823,2023-06-13 23:18:36.424981,2023-06-13 23:18:37.222363,0 days 00:00:00.797382,0.38605157009179747,7,0.42179264482446865,0.00015471470929229745,2.8815550084003416e-06,0.12763301111074585,32,7,31,120,COMPLETE
45,45,0.2687317993727042,2023-06-13 22:42:28.580113,2023-06-13 22:42:29.300966,0 days 00:00:00.720853,0.630021956170633,6,0.6348515024089679,0.0009827668175752917,0.3227120352481569,0.17531988666800943,49,9,58,10,COMPLETE
70,70,0.2687403608379941,2023-06-13 22:43:05.910139,2023-06-13 22:43:06.628358,0 days 00:00:00.718219,0.5879707563704792,6,0.46799454458775674,0.0011209358880302815,2.1209157972295123,0.22235051428422262,38,9,30,14,COMPLETE
786,786,0.26878468623953194,2023-06-13 23:11:33.027146,2023-06-13 23:11:33.961883,0 days 00:00:00.934737,0.38402388739736454,7,0.5461506141574278,0.0017985424023584566,5.97095166350393e-07,0.06389512311682237,43,4,32,122,COMPLETE
649,649,0.26879227563814134,2023-06-13 23:03:34.573721,2023-06-13 23:03:35.429490,0 days 00:00:00.855769,0.6573559046356632,7,0.5306495399619229,0.004000599606533289,0.007119081986327667,0.1027690169761506,32,4,32,63,COMPLETE
297,297,0.2688936934967453,2023-06-13 22:48:18.250908,2023-06-13 22:48:19.430458,0 days 00:00:01.179550,0.6199219062301865,7,0.5207148834427309,0.007126332616031666,0.09708822208821419,0.05525637760035068,45,4,24,114,COMPLETE
455,455,0.26901391965649424,2023-06-13 22:53:42.592940,2023-06-13 22:53:43.318895,0 days 00:00:00.725955,0.6483859839043664,7,0.5379485687030751,0.08516433248291687,0.8397687594524254,0.2129016939904419,47,8,33,119,COMPLETE
