,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state
553,553,0.20174292669928826,2023-06-22 20:13:00.200918,2023-06-22 20:13:01.802915,0 days 00:00:01.601997,goss,0.5795344887167677,0.10879842020341798,47,4,13,78,7.488462635432185e-05,1.4160669812293559e-08,,1,COMPLETE
531,531,0.20175807876803675,2023-06-22 20:10:24.438150,2023-06-22 20:10:26.165859,0 days 00:00:01.727709,goss,0.5557233894796777,0.11310904982366708,46,4,18,12,0.0010025919176981607,1.8266195895334197e-07,,1,COMPLETE
389,389,0.2017839522526565,2023-06-22 20:00:51.442267,2023-06-22 20:00:55.762474,0 days 00:00:04.320207,goss,0.6146760484285498,0.04030791047515903,60,9,16,73,3.538757681989259e-05,3.736533646763418e-08,,2,COMPLETE
446,446,0.20178990570294458,2023-06-22 20:04:49.241604,2023-06-22 20:04:50.870488,0 days 00:00:01.628884,goss,0.45377667758676005,0.14383369177456495,37,4,8,84,5.691712991684581e-08,0.0003646296592075506,,1,COMPLETE
714,714,0.20179285322044255,2023-06-22 20:31:16.840204,2023-06-22 20:31:20.399044,0 days 00:00:03.558840,goss,0.5971059376395368,0.035460305400609474,39,9,20,93,1.6423787277553314e-06,2.3439803295862726e-06,,2,COMPLETE
170,170,0.20180097647838757,2023-06-22 19:47:19.742836,2023-06-22 19:47:23.600908,0 days 00:00:03.858072,goss,0.5308469888055471,0.031481157001862964,70,9,18,81,1.8053609715867008e-07,1.6165223260461425e-08,,3,COMPLETE
147,147,0.20186897505848517,2023-06-22 19:45:50.455768,2023-06-22 19:45:53.867068,0 days 00:00:03.411300,goss,0.5189395855556684,0.03969975630438453,74,7,14,79,3.8433189244541554e-07,2.9509873785606776e-08,,2,COMPLETE
177,177,0.20189169728650197,2023-06-22 19:47:39.186931,2023-06-22 19:47:50.341625,0 days 00:00:11.154694,goss,0.5726445357131442,0.006618252556572589,52,6,16,76,2.755196588811391e-06,6.627832840716489e-08,,2,COMPLETE
171,171,0.2019273094016779,2023-06-22 19:47:23.601719,2023-06-22 19:47:26.047624,0 days 00:00:02.445905,goss,0.5395650456568827,0.06490622444011057,65,9,11,75,1.8710977663408297e-06,4.5309076942551863e-08,,2,COMPLETE
404,404,0.20193028723975343,2023-06-22 20:02:03.791211,2023-06-22 20:02:07.222714,0 days 00:00:03.431503,goss,0.6376859318963569,0.052163248371602994,65,9,12,78,3.5958804488633857e-06,2.8706830806578563e-08,,2,COMPLETE
287,287,0.2019414473384365,2023-06-22 19:53:44.402862,2023-06-22 19:53:46.844612,0 days 00:00:02.441750,goss,0.6146938203696805,0.0570666404999684,68,9,18,65,5.0424370693699636e-06,4.905234993915507e-06,,2,COMPLETE
651,651,0.2019502347544953,2023-06-22 20:23:50.693577,2023-06-22 20:23:54.097089,0 days 00:00:03.403512,goss,0.5547479697664549,0.03810961027444683,48,5,12,98,1.2368546699280517e-05,0.09694323600687284,,1,COMPLETE
787,787,0.2020148182787787,2023-06-22 20:38:40.267297,2023-06-22 20:38:41.890653,0 days 00:00:01.623356,goss,0.6479967284393354,0.17978148662264312,42,4,13,105,0.028617242997832117,0.00012309540394064928,,1,COMPLETE
872,872,0.20204631127760891,2023-06-22 20:49:34.342553,2023-06-22 20:49:36.555471,0 days 00:00:02.212918,goss,0.4956219873025999,0.06908175769412878,47,4,14,94,0.12539874927371653,1.7456832957134632e-08,,1,COMPLETE
195,195,0.20209815004092738,2023-06-22 19:48:20.419725,2023-06-22 19:48:22.684849,0 days 00:00:02.265124,goss,0.5117608262664086,0.07439222086846912,140,5,10,51,7.18915278279137e-07,4.632310987855602e-08,,4,COMPLETE
780,780,0.20217805891398805,2023-06-22 20:36:42.092734,2023-06-22 20:36:43.891528,0 days 00:00:01.798794,goss,0.651536504474011,0.09689868060012345,49,4,14,106,0.00025114008854806706,0.0027807384292101184,,1,COMPLETE
917,917,0.20218524266089205,2023-06-22 20:56:11.418045,2023-06-22 20:56:13.663687,0 days 00:00:02.245642,goss,0.6238364072357421,0.12023024652424419,129,4,11,95,1.9312288471092744e-07,3.4064232045272155e-05,,1,COMPLETE
285,285,0.20224905571679563,2023-06-22 19:53:40.319200,2023-06-22 19:53:42.133962,0 days 00:00:01.814762,goss,0.5199213036364286,0.10150686717777138,58,9,16,78,4.785026139397517e-06,0.00014672853752188003,,2,COMPLETE
72,72,0.20229071446409436,2023-06-22 19:42:19.861469,2023-06-22 19:42:23.103432,0 days 00:00:03.241963,goss,0.577192541344571,0.04661884352690388,65,8,20,67,0.0002545967789647602,7.782618996788822e-07,,5,COMPLETE
958,958,0.2022937896279255,2023-06-22 21:01:57.947442,2023-06-22 21:01:59.428610,0 days 00:00:01.481168,goss,0.36793642479092803,0.22076724052316588,46,9,11,53,3.789083459012172e-05,0.003598299229080155,,3,COMPLETE
867,867,0.20230847417878628,2023-06-22 20:49:24.675797,2023-06-22 20:49:26.543973,0 days 00:00:01.868176,goss,0.4179244043965923,0.10251181458946486,39,4,19,77,0.01143268349433534,2.2751071741008512e-08,,1,COMPLETE
339,339,0.20236223461440775,2023-06-22 19:56:42.268632,2023-06-22 19:56:49.185430,0 days 00:00:06.916798,goss,0.5536328030356411,0.023991510089987306,66,10,15,79,1.772910042625741e-07,6.32772083632692,,2,COMPLETE
764,764,0.20237043148667486,2023-06-22 20:35:05.774383,2023-06-22 20:35:12.643523,0 days 00:00:06.869140,goss,0.5602236726340085,0.011872087415290897,45,4,13,96,3.4663302083091626e-07,2.071674297534879e-08,,1,COMPLETE
173,173,0.20240583814784013,2023-06-22 19:47:28.345954,2023-06-22 19:47:30.698875,0 days 00:00:02.352921,goss,0.5473640632098481,0.05292020941155909,68,9,19,62,4.223681528978395e-06,2.5179927261669085e-08,,2,COMPLETE
892,892,0.20242590451278847,2023-06-22 20:51:35.128441,2023-06-22 20:51:37.327181,0 days 00:00:02.198740,goss,0.5899602428232534,0.06952017706164412,50,4,19,81,0.7876518533441692,0.00039049524550841637,,1,COMPLETE
132,132,0.20242840835436998,2023-06-22 19:45:06.243351,2023-06-22 19:45:08.423922,0 days 00:00:02.180571,goss,0.5523751835467602,0.07928544163208251,77,9,21,90,1.0018300855983573e-05,9.155459198686758e-08,,2,COMPLETE
578,578,0.20243736752232155,2023-06-22 20:15:24.111943,2023-06-22 20:15:30.020241,0 days 00:00:05.908298,goss,0.594187843714593,0.022950752263069994,75,4,16,77,0.2374339028061055,7.349875473417262e-08,,1,COMPLETE
309,309,0.2024584555024328,2023-06-22 19:54:32.240839,2023-06-22 19:54:35.769412,0 days 00:00:03.528573,goss,0.5174085093360825,0.045113324294192236,78,9,10,67,7.243462261256561e-07,2.1315930395466113e-05,,2,COMPLETE
689,689,0.20248029910565718,2023-06-22 20:28:31.612747,2023-06-22 20:28:36.095475,0 days 00:00:04.482728,goss,0.4728806678800418,0.02077778298961607,36,4,16,64,0.2507988600427954,1.5739637620376894e-08,,1,COMPLETE
253,253,0.20249194199524984,2023-06-22 19:51:48.068760,2023-06-22 19:51:50.135329,0 days 00:00:02.066569,goss,0.5055420213434567,0.07217704400378708,80,9,15,73,7.181110057322263e-07,2.2619395488298734e-08,,2,COMPLETE
228,228,0.2025088946647505,2023-06-22 19:50:18.742623,2023-06-22 19:50:21.705559,0 days 00:00:02.962936,goss,0.48519895805297386,0.04488231170296857,89,9,16,74,3.126072973028525e-07,1.65533394144443e-08,,2,COMPLETE
763,763,0.20251660056760945,2023-06-22 20:35:03.983972,2023-06-22 20:35:05.773467,0 days 00:00:01.789495,goss,0.3376213113508729,0.10152603916097724,39,4,9,92,1.6368924596458894e-07,0.0015366691577967657,,1,COMPLETE
896,896,0.20253362267703556,2023-06-22 20:51:42.765214,2023-06-22 20:51:49.720585,0 days 00:00:06.955371,goss,0.5733224922198162,0.010760455970923524,80,4,17,108,1.3603953509856001e-06,0.00019766382673317142,,1,COMPLETE
450,450,0.2025488998032441,2023-06-22 20:04:55.742701,2023-06-22 20:04:57.589131,0 days 00:00:01.846430,goss,0.48593395165018194,0.09039354659198094,124,4,10,82,1.7350251869717026e-08,0.0012507212704244977,,1,COMPLETE
96,96,0.20256679842053293,2023-06-22 19:43:25.951399,2023-06-22 19:43:27.627878,0 days 00:00:01.676479,goss,0.5657014649102076,0.19045366362372124,85,8,14,122,4.682464681613339e-05,3.2927071770979724e-07,,2,COMPLETE
303,303,0.20257467726631403,2023-06-22 19:54:17.714692,2023-06-22 19:54:21.705960,0 days 00:00:03.991268,goss,0.6531529736483235,0.030971749292196274,88,9,14,71,5.332775198456971e-07,8.604477243890908e-06,,2,COMPLETE
956,956,0.20258736383584644,2023-06-22 21:01:54.478271,2023-06-22 21:01:56.538944,0 days 00:00:02.060673,goss,0.6461235826844791,0.0834914171497797,44,4,18,95,0.15819497318834694,1.1433878619417923e-06,,2,COMPLETE
698,698,0.20260806400350587,2023-06-22 20:29:25.035893,2023-06-22 20:29:26.269302,0 days 00:00:01.233409,goss,0.5121643742524937,0.25198408385690496,51,4,9,90,0.003933221488209064,2.7863729794137153e-08,,2,COMPLETE
112,112,0.2027382143003086,2023-06-22 19:44:02.242808,2023-06-22 19:44:04.491757,0 days 00:00:02.248949,goss,0.5787054608024315,0.06914661687984074,49,9,18,81,0.0003246556113179601,1.5307089289780576e-07,,2,COMPLETE
264,264,0.20275699196464805,2023-06-22 19:52:39.207690,2023-06-22 19:52:40.942659,0 days 00:00:01.734969,goss,0.644067118715724,0.09390165484393447,87,9,16,73,2.9323667523082326e-07,2.4973989875726253e-08,,2,COMPLETE
814,814,0.20278834833202025,2023-06-22 20:42:13.382618,2023-06-22 20:42:16.071531,0 days 00:00:02.688913,goss,0.4507466536073142,0.08018970084706353,32,4,15,99,1.018383465793537e-08,1.7307303207428374e-07,,1,COMPLETE
226,226,0.20293917940514464,2023-06-22 19:50:13.596372,2023-06-22 19:50:16.202081,0 days 00:00:02.605709,goss,0.492875641439219,0.04637885534818164,84,9,19,71,1.3328305891426385e-07,1.2484052431496869e-08,,2,COMPLETE
722,722,0.20300267982756467,2023-06-22 20:31:48.894722,2023-06-22 20:31:52.413999,0 days 00:00:03.519277,goss,0.46804023986172316,0.029667358532850532,36,4,15,72,3.530617724328602e-06,2.847323875227788e-08,,3,COMPLETE
366,366,0.20300596417345856,2023-06-22 19:59:06.019311,2023-06-22 19:59:10.077504,0 days 00:00:04.058193,goss,0.6212490345389698,0.04664278082610747,81,9,17,72,6.069153398824835e-06,1.956573570684664e-06,,2,COMPLETE
259,259,0.20300619103305878,2023-06-22 19:52:09.761728,2023-06-22 19:52:13.300721,0 days 00:00:03.538993,goss,0.5285658459795699,0.031210758068970383,81,9,19,78,5.635153256614605e-07,1.0014427195502101e-08,,2,COMPLETE
641,641,0.20303405486249193,2023-06-22 20:22:43.267530,2023-06-22 20:22:48.863125,0 days 00:00:05.595595,goss,0.5682515868366488,0.015147508733071757,32,4,19,47,9.182957490585999e-07,0.005576438938490282,,3,COMPLETE
186,186,0.20308800363204238,2023-06-22 19:48:03.905108,2023-06-22 19:48:05.519843,0 days 00:00:01.614735,goss,0.4904147224379118,0.11261623114725652,40,4,18,47,3.8899005878306654e-07,2.55246697234339e-08,,2,COMPLETE
187,187,0.20313189980353302,2023-06-22 19:48:05.520602,2023-06-22 19:48:07.472452,0 days 00:00:01.951850,goss,0.5071587062308076,0.09393567714867941,38,4,14,51,6.428870698360871e-07,6.25162204223545e-08,,2,COMPLETE
536,536,0.2031710254652736,2023-06-22 20:10:38.358935,2023-06-22 20:10:40.662841,0 days 00:00:02.303906,goss,0.4886789018529429,0.05638629701619869,39,4,17,63,0.14072341871508998,1.4498827184217542e-08,,3,COMPLETE
310,310,0.20318115639149753,2023-06-22 19:54:35.771068,2023-06-22 19:54:39.395801,0 days 00:00:03.624733,goss,0.5734572204074545,0.03624121807067601,68,9,14,78,3.96895417662941e-06,1.3529392235914307e-08,,2,COMPLETE
68,68,0.20321403047055087,2023-06-22 19:42:02.030688,2023-06-22 19:42:05.982706,0 days 00:00:03.952018,goss,0.6091207631467688,0.03073971292816951,43,10,23,76,5.811092855456917e-05,4.221056527653986e-07,,5,COMPLETE
820,820,0.20325034753011212,2023-06-22 20:42:48.941133,2023-06-22 20:42:52.284170,0 days 00:00:03.343037,goss,0.32642332728125945,0.06690259224711556,55,4,17,87,0.000372918461458123,0.00011704186515331666,,1,COMPLETE
881,881,0.20325850613807142,2023-06-22 20:50:17.807236,2023-06-22 20:50:30.783072,0 days 00:00:12.975836,goss,0.5971747548786341,0.006185805742923062,40,4,16,83,1.5337850654490152e-08,1.652750637280248e-08,,1,COMPLETE
45,45,0.20329126585312574,2023-06-22 19:40:48.107659,2023-06-22 19:40:50.535797,0 days 00:00:02.428138,goss,0.5927991415192332,0.09942820827343349,66,5,15,128,8.80628976530978e-05,8.792860226129198e-07,,4,COMPLETE
304,304,0.2033152598491678,2023-06-22 19:54:21.706796,2023-06-22 19:54:23.073041,0 days 00:00:01.366245,goss,0.5366220416424096,0.197949460867374,80,9,13,66,1.6614820958313462e-07,1.534449724320132e-05,,2,COMPLETE
27,27,0.20331929483162056,2023-06-22 19:39:31.697145,2023-06-22 19:39:33.657615,0 days 00:00:01.960470,goss,0.6700727340363491,0.11916701092695686,67,7,12,61,0.00014723929095666424,4.944987212211381e-08,,5,COMPLETE
20,20,0.20333624496856562,2023-06-22 19:39:10.781472,2023-06-22 19:39:14.633525,0 days 00:00:03.852053,goss,0.6963738978567326,0.03280104999615514,89,6,25,108,5.805624178333022e-05,4.5377138153455314e-06,,4,COMPLETE
699,699,0.20337636356535854,2023-06-22 20:29:26.270164,2023-06-22 20:29:28.655628,0 days 00:00:02.385464,goss,0.4757988965824404,0.08207916307559895,32,9,17,68,6.805726968831544e-05,0.002779503394654724,,1,COMPLETE
471,471,0.2034035897192472,2023-06-22 20:06:08.462183,2023-06-22 20:06:15.102959,0 days 00:00:06.640776,goss,0.5879308723233587,0.013568202415399041,44,4,7,82,1.6476903033771734e-08,0.00013019181807252198,,1,COMPLETE
345,345,0.2034393420812023,2023-06-22 19:57:21.287768,2023-06-22 19:57:25.467261,0 days 00:00:04.179493,goss,0.463448069216635,0.029116358981003166,90,6,12,84,1.868779252333363e-06,3.033610763065038e-08,,2,COMPLETE
157,157,0.20349473179242922,2023-06-22 19:46:31.580204,2023-06-22 19:46:35.233868,0 days 00:00:03.653664,goss,0.534421244657783,0.031707405174932785,55,9,14,80,2.4023057737301813e-06,1.9792623980423745e-08,,2,COMPLETE
658,658,0.20350775216689257,2023-06-22 20:24:41.403361,2023-06-22 20:24:43.620061,0 days 00:00:02.216700,goss,0.5446314047260457,0.06313739287976732,36,4,15,85,2.464697400633778e-07,3.557461623883064e-05,,2,COMPLETE
825,825,0.203513461857848,2023-06-22 20:43:58.060512,2023-06-22 20:43:59.858686,0 days 00:00:01.798174,goss,0.5004099218503703,0.09732444860951492,35,4,11,86,0.0029709913352678244,4.34979511601679e-05,,1,COMPLETE
358,358,0.20353023442071164,2023-06-22 19:57:58.726146,2023-06-22 19:58:04.042457,0 days 00:00:05.316311,goss,0.5381470216834604,0.03443815275723792,37,4,8,78,9.27821961920528e-06,8.927972789454619e-05,,2,COMPLETE
56,56,0.2035722652858188,2023-06-22 19:41:19.040348,2023-06-22 19:41:20.944957,0 days 00:00:01.904609,goss,0.6112915651894468,0.1122076220088829,125,6,18,123,3.0067805317119653e-05,3.560640714107957e-05,,6,COMPLETE
754,754,0.20361558501514054,2023-06-22 20:34:13.281355,2023-06-22 20:34:15.231072,0 days 00:00:01.949717,goss,0.5425368226814554,0.08557290031259372,46,4,10,92,1.0011948949153036e-07,7.970907252306064e-08,,1,COMPLETE
768,768,0.20365108276061453,2023-06-22 20:35:39.781961,2023-06-22 20:35:41.344376,0 days 00:00:01.562415,goss,0.6461918224020947,0.12520386384988566,39,4,12,97,0.0008335378981239229,0.023002011283068044,,1,COMPLETE
421,421,0.20367126622783555,2023-06-22 20:03:57.725429,2023-06-22 20:04:07.643117,0 days 00:00:09.917688,goss,0.4465170890310933,0.007095816019654242,48,4,12,39,1.14793861000768e-08,1.4545292795645483e-08,,1,COMPLETE
123,123,0.20367437595244997,2023-06-22 19:44:42.073797,2023-06-22 19:44:45.589991,0 days 00:00:03.516194,goss,0.5701559208678868,0.04193147235185197,53,9,25,83,0.0006532287671588648,2.4931816018940956e-08,,3,COMPLETE
353,353,0.20371692232127414,2023-06-22 19:57:48.173756,2023-06-22 19:57:50.050706,0 days 00:00:01.876950,goss,0.512786069047513,0.0921042515581646,32,8,19,54,1.458553037372495e-05,1.1367286195545329e-05,,3,COMPLETE
710,710,0.20379574007543078,2023-06-22 20:30:38.501161,2023-06-22 20:30:40.547553,0 days 00:00:02.046392,goss,0.6419032286663812,0.09418174537465622,32,9,15,76,0.00010857700045663626,2.7485123833828743e-07,,2,COMPLETE
189,189,0.20383957329736613,2023-06-22 19:48:08.875262,2023-06-22 19:48:10.570689,0 days 00:00:01.695427,goss,0.4902191829218002,0.0901658743193082,32,4,16,52,2.133187373289308e-06,3.690474821060508e-08,,2,COMPLETE
168,168,0.20384220652072996,2023-06-22 19:47:14.225171,2023-06-22 19:47:16.548745,0 days 00:00:02.323574,goss,0.5183672691988641,0.0651577491043257,71,9,15,77,1.2365532874019353e-06,5.791126389392214e-08,,2,COMPLETE
696,696,0.20388100477848087,2023-06-22 20:29:18.891356,2023-06-22 20:29:21.584887,0 days 00:00:02.693531,goss,0.44667448502367685,0.06289400168248267,45,9,19,71,1.9540574352938412e-08,9.498869535429348e-05,,3,COMPLETE
861,861,0.20388378254640077,2023-06-22 20:48:12.323356,2023-06-22 20:48:14.093508,0 days 00:00:01.770152,goss,0.6123732489878388,0.15456032740298883,46,4,17,89,0.031304689760989934,1.4970042486009223,,1,COMPLETE
198,198,0.20390814662767692,2023-06-22 19:48:28.974340,2023-06-22 19:48:32.041042,0 days 00:00:03.066702,goss,0.5207842407796895,0.03909655979429925,188,4,17,55,3.1870575221868277e-06,3.1196603749818665e-08,,3,COMPLETE
113,113,0.203929448159591,2023-06-22 19:44:04.492535,2023-06-22 19:44:07.616509,0 days 00:00:03.123974,goss,0.5544814567043476,0.05159654415061411,62,7,11,118,6.560083052034092e-05,5.461125882091993e-08,,2,COMPLETE
39,39,0.20393673134507134,2023-06-22 19:40:24.509844,2023-06-22 19:40:30.200360,0 days 00:00:05.690516,goss,0.48326808698112755,0.03105741878558087,93,7,21,68,0.027309176698912408,2.336030544976328e-08,,5,COMPLETE
936,936,0.20394023303235861,2023-06-22 20:58:26.321823,2023-06-22 20:58:28.876710,0 days 00:00:02.554887,goss,0.6631914354734773,0.053533721293868124,44,7,17,101,6.875955837444254e-07,2.1867184745624833e-07,,2,COMPLETE
734,734,0.20398062254878135,2023-06-22 20:32:51.692013,2023-06-22 20:32:55.044126,0 days 00:00:03.352113,goss,0.4717634299589247,0.04444283516447653,54,9,14,83,1.3433477763685347e-05,8.03959144923828e-06,,1,COMPLETE
164,164,0.20403951997418762,2023-06-22 19:46:57.692364,2023-06-22 19:47:01.572821,0 days 00:00:03.880457,goss,0.5491874940763302,0.028097961571176066,78,9,13,74,6.5131224382074e-07,1.461209725340882e-07,,2,COMPLETE
41,41,0.20408102262688776,2023-06-22 19:40:32.391628,2023-06-22 19:40:36.849163,0 days 00:00:04.457535,goss,0.6165501283947226,0.06329224283015637,148,5,10,114,0.0003926890090904659,3.6027726912830197e-06,,5,COMPLETE
844,844,0.20408916115537426,2023-06-22 20:46:29.883700,2023-06-22 20:46:40.904100,0 days 00:00:11.020400,goss,0.5925668727798338,0.006712011038610322,51,8,17,97,0.000589822644076588,1.8656134598727118e-05,,1,COMPLETE
550,550,0.20410048306610729,2023-06-22 20:12:50.410104,2023-06-22 20:12:53.596613,0 days 00:00:03.186509,goss,0.5681292779770882,0.03508968185293174,32,5,23,80,1.0645466807297623e-07,0.010342630970476458,,1,COMPLETE
92,92,0.20411931794823102,2023-06-22 19:43:17.533837,2023-06-22 19:43:19.694890,0 days 00:00:02.161053,goss,0.5806348169686503,0.08484464277527211,59,9,20,116,0.00016619958130352212,2.75486409416662e-07,,2,COMPLETE
183,183,0.2041381502553816,2023-06-22 19:47:59.260178,2023-06-22 19:48:00.811613,0 days 00:00:01.551435,goss,0.4837463528719794,0.12124497930086504,35,4,17,54,4.4743939979240544e-07,2.4669908951958756e-08,,2,COMPLETE
412,412,0.20415530396220916,2023-06-22 20:03:01.197507,2023-06-22 20:03:05.611749,0 days 00:00:04.414242,goss,0.6889814444282065,0.0379747740594688,72,4,24,68,5.9645487112495226e-05,2.1377126977495355e-08,,1,COMPLETE
61,61,0.2041571589265722,2023-06-22 19:41:34.449529,2023-06-22 19:41:37.943705,0 days 00:00:03.494176,goss,0.5778090034809905,0.03611198251654996,52,6,26,73,3.500485418508028e-05,6.480579050301243e-06,,6,COMPLETE
571,571,0.20419702339063533,2023-06-22 20:14:15.953860,2023-06-22 20:14:18.848528,0 days 00:00:02.894668,goss,0.3532286609334049,0.052596755582913796,45,5,10,83,0.001887611248723594,0.001377048050632417,,1,COMPLETE
95,95,0.20420405473115416,2023-06-22 19:43:24.283007,2023-06-22 19:43:25.950618,0 days 00:00:01.667611,goss,0.6047931834085918,0.1551832214051575,38,8,23,119,0.000326648199092096,1.0894722610938906e-06,,2,COMPLETE
859,859,0.20422081839914125,2023-06-22 20:48:04.872638,2023-06-22 20:48:10.122655,0 days 00:00:05.250017,goss,0.35795312872115204,0.018458380626957337,36,4,13,78,4.304452863794814e-08,5.245634601340363e-08,,1,COMPLETE
942,942,0.20424866890093527,2023-06-22 20:59:35.339629,2023-06-22 20:59:37.995635,0 days 00:00:02.656006,goss,0.6514894739798864,0.07286014462041525,44,4,16,107,1.9897046695541866e-06,3.0156896664653684e-07,,2,COMPLETE
963,963,0.20427448238357981,2023-06-22 21:02:09.223117,2023-06-22 21:02:11.341454,0 days 00:00:02.118337,goss,0.6392079664710018,0.06894467544052421,52,4,16,80,1.431764043414735e-06,0.023851477724347,,1,COMPLETE
