,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state,params_n_estimators
352,352,0.19108489379795426,2023-08-02 20:29:40.631004,2023-08-02 20:29:43.377829,0 days 00:00:02.746825,goss,0.5311109119125667,0.0329094408664502,49,6,20,35,1.294131242355805e-07,0.00029428656599041095,,6,COMPLETE,445
553,553,0.19113018194917566,2023-08-02 20:52:24.268868,2023-08-02 20:52:27.397438,0 days 00:00:03.128570,goss,0.47102479507709305,0.0310966009021465,52,8,14,66,5.060045425685556e-06,5.920567946461664e-06,,4,COMPLETE,438
403,403,0.19116467004453544,2023-08-02 20:33:47.795671,2023-08-02 20:33:52.582477,0 days 00:00:04.786806,goss,0.5695913748117383,0.020277644684453124,39,6,9,54,3.580366011011257e-08,5.984557138510908e-06,,1,COMPLETE,660
104,104,0.19120681298673448,2023-08-02 20:00:30.635488,2023-08-02 20:00:35.988871,0 days 00:00:05.353383,goss,0.6531187715374129,0.01877838812806779,38,6,14,34,0.0004087970222460099,0.634897845133001,,5,COMPLETE,1038
926,926,0.19123432297646636,2023-08-02 21:46:13.017769,2023-08-02 21:46:16.856462,0 days 00:00:03.838693,goss,0.6941400045156989,0.02895158917371168,46,6,8,45,0.0005469957215232914,7.675710134552971e-08,,3,COMPLETE,435
564,564,0.19126402501599374,2023-08-02 20:52:56.799314,2023-08-02 20:52:59.489602,0 days 00:00:02.690288,goss,0.48755779934235166,0.042630730181198194,38,10,10,46,3.6586786005177826e-05,2.887721636189959e-07,,3,COMPLETE,304
240,240,0.19129225518336654,2023-08-02 20:14:17.556792,2023-08-02 20:14:25.046523,0 days 00:00:07.489731,goss,0.5117933021594699,0.009313934050648872,38,6,11,35,1.0014977183456437e-08,2.298775367952249e-08,,4,COMPLETE,1445
183,183,0.1913207404642906,2023-08-02 20:06:47.772199,2023-08-02 20:06:55.983411,0 days 00:00:08.211212,goss,0.5375394997736723,0.007813554599594243,35,6,11,29,6.963781993301647e-05,0.6858008455318438,,4,COMPLETE,1642
946,946,0.1913215180365866,2023-08-02 21:47:42.489610,2023-08-02 21:47:46.288553,0 days 00:00:03.798943,goss,0.5886650715188798,0.023184430027368037,39,6,11,11,0.0006792700309040849,0.032212009767916695,,3,COMPLETE,538
603,603,0.19132241819607307,2023-08-02 20:59:34.887772,2023-08-02 20:59:40.256779,0 days 00:00:05.369007,goss,0.5220310451588636,0.014505739363488266,53,6,12,47,1.550530377313309e-05,4.989910315198157e-07,,3,COMPLETE,821
328,328,0.19132977816148658,2023-08-02 20:24:43.585633,2023-08-02 20:24:53.525442,0 days 00:00:09.939809,goss,0.5370136880398172,0.0092517889643024,36,6,8,37,9.80626628507819e-07,0.00018062791734701518,,4,COMPLETE,1171
730,730,0.19136113384858286,2023-08-02 21:20:15.937434,2023-08-02 21:20:19.943944,0 days 00:00:04.006510,goss,0.503248902315379,0.020233598930042864,36,6,11,36,0.23322141324079212,0.013113170716241006,,3,COMPLETE,797
193,193,0.1913867404867969,2023-08-02 20:08:20.661955,2023-08-02 20:08:30.914308,0 days 00:00:10.252353,goss,0.5197509679076006,0.00617029286183475,36,6,13,37,9.307431762268347e-05,0.6139628440118502,,4,COMPLETE,2321
842,842,0.191423984718914,2023-08-02 21:36:39.771107,2023-08-02 21:36:44.793613,0 days 00:00:05.022506,goss,0.46828278355992303,0.02116166508498801,39,6,7,44,2.278583881892196e-08,6.78031634864307e-06,,3,COMPLETE,552
335,335,0.1914262927421282,2023-08-02 20:25:56.969799,2023-08-02 20:26:14.877758,0 days 00:00:17.907959,goss,0.552328110538541,0.008018768054420108,32,6,12,37,3.136247878202452e-07,0.00014795813463855132,,7,COMPLETE,1592
245,245,0.19147472945442381,2023-08-02 20:14:48.923010,2023-08-02 20:14:55.116308,0 days 00:00:06.193298,goss,0.5891520069189199,0.013024913048427676,35,6,7,34,1.2623247685297831e-06,0.0012281622093301419,,4,COMPLETE,900
273,273,0.19147715647151586,2023-08-02 20:18:32.862001,2023-08-02 20:18:37.633380,0 days 00:00:04.771379,goss,0.5618265425391601,0.014429842293961354,44,6,15,30,2.3122913846235496e-08,0.0024643601879703087,,4,COMPLETE,977
249,249,0.1914969724478862,2023-08-02 20:15:15.612872,2023-08-02 20:15:23.704506,0 days 00:00:08.091634,goss,0.5839720237513298,0.009214937501284218,35,6,7,31,1.846241370746076e-08,0.0005236053082298833,,4,COMPLETE,1059
251,251,0.19154965910472033,2023-08-02 20:15:32.795896,2023-08-02 20:15:40.396684,0 days 00:00:07.600788,goss,0.5750754450627732,0.009203606085873573,35,6,7,31,2.686773933317623e-08,0.0037393368034628126,,4,COMPLETE,1141
469,469,0.19156573868445262,2023-08-02 20:41:54.400345,2023-08-02 20:41:58.091497,0 days 00:00:03.691152,goss,0.5961992364751316,0.02079636428220694,35,9,16,85,2.577884493020584e-06,1.7139261031913972e-06,,3,COMPLETE,757
451,451,0.19158310879709983,2023-08-02 20:40:29.922868,2023-08-02 20:40:36.246937,0 days 00:00:06.324069,goss,0.5730073149923318,0.01164052852132061,39,9,10,64,3.750566420665576e-08,0.01578433520981896,,3,COMPLETE,1083
476,476,0.19162521026017906,2023-08-02 20:42:35.658196,2023-08-02 20:42:37.764330,0 days 00:00:02.106134,goss,0.5588861243571345,0.045286131172354,47,10,12,83,0.1843684274629405,1.3072115840810795e-06,,1,COMPLETE,269
816,816,0.19164011084698154,2023-08-02 21:32:37.692268,2023-08-02 21:32:40.136153,0 days 00:00:02.443885,goss,0.5431340453478344,0.04781618077470673,35,6,8,87,0.0010470898811899912,0.022454245758563026,,3,COMPLETE,231
