,number,value,datetime_start,datetime_complete,duration,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state,params_n_estimators
852,852,0.2796847479029949,2023-07-17 16:17:12.096115,2023-07-17 16:17:14.284705,0 days 00:00:02.188590,6.722390697971107e-06,gbtree,0.6839393629793294,2.453520061015138e-07,depthwise,1.0304643980580173e-06,0.04999404349016186,3,5,0.592548499216053,COMPLETE,2210
328,328,0.27968612266103643,2023-07-17 14:56:53.570436,2023-07-17 14:57:09.533357,0 days 00:00:15.962921,0.31364691422531965,gbtree,0.6706133857166204,1.3950456931548234e-05,depthwise,3.1447454137545615e-05,0.014524360047369692,10,2,0.6126279746163139,COMPLETE,445
789,789,0.27970189281212166,2023-07-17 16:09:01.325498,2023-07-17 16:09:15.796298,0 days 00:00:14.470800,0.2809816710291552,gbtree,0.5974514190166663,1.3690375883731999e-08,depthwise,2.0360482226567972e-08,0.0035719243028332925,9,5,0.6608824587421964,COMPLETE,2996
752,752,0.2797949522934008,2023-07-17 16:02:29.993821,2023-07-17 16:02:39.740905,0 days 00:00:09.747084,4.5430438183948094e-05,gbtree,0.8906183827529704,5.810520985194484e-06,depthwise,0.709605610900336,0.02002307560492828,7,6,0.6843226698873442,COMPLETE,536
541,541,0.27980051260600713,2023-07-17 15:35:15.236584,2023-07-17 15:35:17.157137,0 days 00:00:01.920553,6.01683261066383e-06,gbtree,0.8308224819459004,4.461872052193642e-05,depthwise,8.440625849008799e-07,0.06441062357777948,4,4,0.5136326844213326,COMPLETE,263
73,73,0.2798008490247749,2023-07-17 14:16:48.664400,2023-07-17 14:16:53.411766,0 days 00:00:04.747366,0.004056829027884417,gbtree,0.8525938980607896,8.983132854802094e-07,lossguide,2.657325673608619e-06,0.0811066385720419,4,5,0.6043791923075637,COMPLETE,2999
277,277,0.27983647136711,2023-07-17 14:45:30.357242,2023-07-17 14:45:34.564451,0 days 00:00:04.207209,0.2631288481149524,gbtree,0.901631410797527,1.2999978575767797e-05,depthwise,0.36792769681432136,0.0882351749454678,8,6,0.5731013425557268,COMPLETE,2983
906,906,0.2798653510073268,2023-07-17 16:26:04.898796,2023-07-17 16:26:06.674127,0 days 00:00:01.775331,0.0015590373438971647,gbtree,0.8704024360333051,1.6707521295698546e-06,depthwise,1.6209330588437544e-06,0.0869313248821863,7,6,0.6693229881312291,COMPLETE,767
942,942,0.2798788473694154,2023-07-17 16:33:53.326754,2023-07-17 16:33:57.007962,0 days 00:00:03.681208,0.0003914633967022311,gbtree,0.8570748644413618,1.0800526274797036e-05,depthwise,0.0008325707624660368,0.03414704374334365,9,5,0.4174344679207564,COMPLETE,2995
522,522,0.2798809937629215,2023-07-17 15:33:43.699808,2023-07-17 15:33:46.089373,0 days 00:00:02.389565,5.730943182072075e-06,gbtree,0.9564315127852339,5.5167355427254776e-05,depthwise,5.884756012642732e-07,0.04343634964647486,4,4,0.45135433862319,COMPLETE,845
620,620,0.27990179142617105,2023-07-17 15:45:00.177023,2023-07-17 15:45:02.329811,0 days 00:00:02.152788,0.0004658058617951211,gbtree,0.8088351965470192,5.481690345526466e-06,depthwise,0.05371147346359887,0.04616001114829766,4,6,0.46384453134547343,COMPLETE,1817
355,355,0.2799314988995419,2023-07-17 15:05:45.104485,2023-07-17 15:06:23.005153,0 days 00:00:37.900668,0.21644510651442186,gbtree,0.9315336226251173,2.0805836757881703e-06,depthwise,0.002818527214769577,0.003838132200505978,6,6,0.5673203082428178,COMPLETE,860
157,157,0.27994760941938723,2023-07-17 14:27:09.243113,2023-07-17 14:27:16.304594,0 days 00:00:07.061481,0.030368064855820085,gbtree,0.8711574105738135,1.85360277387755e-08,depthwise,6.435996774987509e-06,0.036327745335645825,6,5,0.5453800337133456,COMPLETE,1088
778,778,0.28000680603379546,2023-07-17 16:07:15.967958,2023-07-17 16:07:21.961206,0 days 00:00:05.993248,0.44991241824759476,gbtree,0.8284732154352925,7.573535848247814e-06,depthwise,9.871909727376546e-06,0.0337726942060004,4,3,0.8068464168891266,COMPLETE,2999
653,653,0.28004698655831367,2023-07-17 15:48:34.588613,2023-07-17 15:48:36.324407,0 days 00:00:01.735794,0.03460104136092341,gbtree,0.8806921441971288,0.006575519306585569,lossguide,1.3055329679552547e-05,0.07786504570311464,3,4,0.6301289534359338,COMPLETE,2999
642,642,0.28006794234354987,2023-07-17 15:46:41.972917,2023-07-17 15:46:43.854980,0 days 00:00:01.882063,0.21157830446439918,gbtree,0.8709623923783586,1.0277589375753027e-05,lossguide,0.013809969413123473,0.08805245447400503,4,5,0.778692529677294,COMPLETE,493
227,227,0.2801102160131561,2023-07-17 14:38:16.650977,2023-07-17 14:38:21.858746,0 days 00:00:05.207769,0.016203508852430364,gbtree,0.8351684422953866,1.2455889077302335e-05,depthwise,1.9528659690159822e-05,0.049522040207543534,6,5,0.605535537023092,COMPLETE,2999
457,457,0.2801680358505262,2023-07-17 15:26:55.839281,2023-07-17 15:27:00.436088,0 days 00:00:04.596807,0.6844400521216351,gbtree,0.9059080154981451,2.0752059443293806e-06,depthwise,0.042845404164997825,0.03435607452076462,9,2,0.6698908779639041,COMPLETE,984
951,951,0.2802175627695769,2023-07-17 16:34:54.261926,2023-07-17 16:35:00.434808,0 days 00:00:06.172882,0.047206694409248184,gbtree,0.8438703230279775,1.7360466909334813e-07,depthwise,0.009833713746228783,0.012485027856165173,3,5,0.6063183886643714,COMPLETE,455
159,159,0.2802667977803922,2023-07-17 14:27:20.805866,2023-07-17 14:27:26.303286,0 days 00:00:05.497420,0.044544681992131144,gbtree,0.8535101971243331,3.093357376583272e-08,depthwise,1.4656847477086224e-05,0.058905478678458544,6,5,0.5176221228675633,COMPLETE,457
847,847,0.2802722546735034,2023-07-17 16:16:42.165297,2023-07-17 16:16:47.075061,0 days 00:00:04.909764,0.997876020310211,gbtree,0.8649370117635914,0.0004050762485492174,lossguide,0.0002911844418060255,0.02347172394895798,3,10,0.6157558520249525,COMPLETE,2999
981,981,0.28034440394668203,2023-07-17 16:38:53.513710,2023-07-17 16:38:56.021799,0 days 00:00:02.508089,0.0405635317680032,gbtree,0.8127535942873437,7.434348408715229e-06,depthwise,0.015189905590081765,0.056681357481393684,3,4,0.5041218026676477,COMPLETE,1119
504,504,0.28037544963971806,2023-07-17 15:32:01.971223,2023-07-17 15:32:15.505090,0 days 00:00:13.533867,0.9974164206882463,gbtree,0.8814935817440139,3.9112917387161883e-08,depthwise,0.13435346521613648,0.004475360321427845,9,5,0.6008898377313755,COMPLETE,2999
572,572,0.28037708291770025,2023-07-17 15:38:18.607546,2023-07-17 15:38:21.893785,0 days 00:00:03.286239,0.00028621451102384745,gbtree,0.7047694509619842,4.195595892860285e-08,depthwise,8.278496937529382e-07,0.032943731218586396,6,3,0.7826341255527579,COMPLETE,1013
498,498,0.28039585934545364,2023-07-17 15:31:32.776208,2023-07-17 15:31:43.557592,0 days 00:00:10.781384,0.0002897744175398993,gbtree,0.4230318375350701,3.1543200905783904e-05,depthwise,1.1957072510959831e-05,0.008015401071021205,10,6,0.9934416871044984,COMPLETE,2999
879,879,0.28044273605230685,2023-07-17 16:21:43.071259,2023-07-17 16:21:44.576876,0 days 00:00:01.505617,0.0007130588136740262,gbtree,0.7149376495889452,3.910704406816318e-06,depthwise,2.2221192772577635e-05,0.09959082743402962,3,4,0.5834356235261592,COMPLETE,415
984,984,0.2804881325462447,2023-07-17 16:39:22.245466,2023-07-17 16:39:25.650664,0 days 00:00:03.405198,0.004690193964112766,gbtree,0.7642586929932363,0.0003094266141942906,depthwise,6.070564373920227e-08,0.03571138322174734,6,6,0.790573180017106,COMPLETE,429
548,548,0.280519367589368,2023-07-17 15:35:41.451654,2023-07-17 15:35:43.262106,0 days 00:00:01.810452,1.394985651560584e-06,gbtree,0.7883470896153271,1.4595873017804495e-05,depthwise,1.8905470460527497e-06,0.07434932652338727,4,4,0.5155443601883024,COMPLETE,2999
628,628,0.2805306399446578,2023-07-17 15:45:27.865024,2023-07-17 15:45:30.732543,0 days 00:00:02.867519,0.0009500121919832397,gbtree,0.8618747887969229,3.000497612420516e-06,depthwise,2.2565664038069704e-08,0.03529298254142135,4,8,0.592509085323126,COMPLETE,2999
967,967,0.2805334236834449,2023-07-17 16:36:42.208241,2023-07-17 16:36:43.800396,0 days 00:00:01.592155,0.0035638683064917976,gbtree,0.7247950755572002,3.5366772338070236e-06,lossguide,0.06388876129668992,0.08396059352338538,7,6,0.5727747375637403,COMPLETE,759
226,226,0.28055077792647076,2023-07-17 14:38:12.504491,2023-07-17 14:38:16.650208,0 days 00:00:04.145717,0.00823847785149128,gbtree,0.7350398173514237,2.4184694847135095e-05,depthwise,2.5415113404513697e-06,0.07182967817157092,7,5,0.615552667107712,COMPLETE,1072
503,503,0.28058104697480185,2023-07-17 15:32:00.005613,2023-07-17 15:32:01.970364,0 days 00:00:01.964751,2.2401409157693323e-08,gbtree,0.5704871655770463,8.108360450855545e-06,lossguide,0.0001800797835473896,0.07577930172044652,7,7,0.8519183649725326,COMPLETE,329
43,43,0.28064583999771753,2023-07-17 14:13:34.245833,2023-07-17 14:13:36.157192,0 days 00:00:01.911359,0.03364863432561548,gbtree,0.9568008129723229,1.1648549191434432e-06,lossguide,9.520832863279872e-06,0.07212901639764913,5,6,0.6732205938151692,COMPLETE,2999
438,438,0.2806525843474936,2023-07-17 15:24:30.004369,2023-07-17 15:24:31.967223,0 days 00:00:01.962854,0.0001336069428350745,gbtree,0.707082538947132,2.2994694309489736e-08,lossguide,0.18537547469060633,0.0777980905019666,3,6,0.607612502553214,COMPLETE,772
600,600,0.28068049103850345,2023-07-17 15:42:21.957385,2023-07-17 15:42:24.279385,0 days 00:00:02.322000,0.00015741000840666084,gbtree,0.8645411859758956,1.7539288983811245e-05,lossguide,7.563672807442918e-08,0.04647507069129219,6,3,0.5804802274943873,COMPLETE,2999
557,557,0.28070713948648185,2023-07-17 15:36:51.825713,2023-07-17 15:36:53.557369,0 days 00:00:01.731656,2.5526483247933606e-06,gbtree,0.8324591013318109,0.0001327644617182464,depthwise,0.08530784772285899,0.05989712320332489,4,4,0.49748032135297,COMPLETE,1071
230,230,0.2807867297254176,2023-07-17 14:39:09.458838,2023-07-17 14:39:17.260323,0 days 00:00:07.801485,0.9103371214691818,gbtree,0.6355027106841494,2.9163235156798094e-06,depthwise,4.843577100408079e-06,0.031839244597686674,7,4,0.5712111758813955,COMPLETE,531
465,465,0.28088467533167766,2023-07-17 15:27:33.455226,2023-07-17 15:27:50.244690,0 days 00:00:16.789464,0.39219538044542246,gbtree,0.8921374791528457,7.011905710149153e-06,depthwise,1.0672896165075396e-05,0.003838240997127045,8,6,0.5176756449777014,COMPLETE,509
38,38,0.2809008887857859,2023-07-17 14:13:18.168153,2023-07-17 14:13:20.135755,0 days 00:00:01.967602,0.21099986183898406,gbtree,0.7782477588629674,2.4980431037588228e-06,depthwise,5.240343661104095e-07,0.061158481434923875,8,6,0.6307850542902914,COMPLETE,370
701,701,0.28091653412656387,2023-07-17 15:55:01.377171,2023-07-17 15:55:12.471728,0 days 00:00:11.094557,0.6705654327805183,gbtree,0.9081443776449086,2.320841714224342e-06,lossguide,0.0001983678954222515,0.007694771156470753,6,6,0.7152674886128203,COMPLETE,2519
414,414,0.28092851706045513,2023-07-17 15:20:20.317099,2023-07-17 15:20:30.576106,0 days 00:00:10.259007,0.9915205444075109,gbtree,0.6898293956288669,1.8481626840550242e-06,depthwise,8.656390262542736e-06,0.02313944149260295,7,6,0.6614795151094,COMPLETE,802
20,20,0.2809451045785897,2023-07-17 14:12:29.650912,2023-07-17 14:12:36.442327,0 days 00:00:06.791415,0.009567273040605487,gbtree,0.47002613936243587,3.082122363394244e-07,lossguide,1.1185466137272006e-08,0.012336821053443399,6,2,0.5199573602896277,COMPLETE,2999
48,48,0.28095711477398266,2023-07-17 14:13:47.467788,2023-07-17 14:13:53.672703,0 days 00:00:06.204915,0.11650361146104132,gbtree,0.8369027787579261,1.6150116546108233e-07,lossguide,8.961468796321842e-07,0.01512383290471787,3,7,0.6949084112706125,COMPLETE,2999
16,16,0.280990463404983,2023-07-17 14:11:58.179195,2023-07-17 14:12:09.197935,0 days 00:00:11.018740,0.056109590818490276,gbtree,0.7296718163864413,1.1068790629523265e-08,lossguide,0.6050782090248992,0.005983776468302082,4,9,0.6429674298509045,COMPLETE,546
706,706,0.28099126543073827,2023-07-17 15:55:27.491499,2023-07-17 15:55:29.338776,0 days 00:00:01.847277,0.00038317595919176245,gbtree,0.929275558255436,9.46617455873789e-07,depthwise,0.016379183867625005,0.07721115147013294,4,5,0.878396781764015,COMPLETE,2986
477,477,0.2810091544192025,2023-07-17 15:28:54.014479,2023-07-17 15:28:56.039936,0 days 00:00:02.025457,6.85466650479531e-05,gbtree,0.46308264850524167,9.92912333105806e-06,lossguide,9.831896253231827e-06,0.06177546547613755,3,7,0.6981570282887525,COMPLETE,1728
204,204,0.2810156945760041,2023-07-17 14:34:55.302672,2023-07-17 14:35:05.413607,0 days 00:00:10.110935,0.10402500976727654,gbtree,0.6757505883135874,9.621790509475728e-08,depthwise,5.156241745293127e-06,0.02710899178566278,6,5,0.5939482644770177,COMPLETE,506
578,578,0.28102490981770745,2023-07-17 15:38:52.580815,2023-07-17 15:38:55.783662,0 days 00:00:03.202847,0.0001581766444007213,gbtree,0.7372604932701131,1.840798671583777e-08,lossguide,0.0001038079201465273,0.03708184544078175,6,7,0.6895478957078682,COMPLETE,486
793,793,0.2811160991499899,2023-07-17 16:09:50.058888,2023-07-17 16:09:52.510952,0 days 00:00:02.452064,0.0004928440295160584,gbtree,0.8132672481163551,0.0340348007402032,depthwise,3.0544257226081627e-06,0.0425480716146548,10,4,0.5797216122593196,COMPLETE,2992
469,469,0.28112277962977267,2023-07-17 15:27:58.443125,2023-07-17 15:28:03.823872,0 days 00:00:05.380747,0.002894727300493556,gbtree,0.7378103087703478,1.660566906117172e-07,lossguide,7.866228085410673e-07,0.022986110933236242,8,6,0.6390788949021957,COMPLETE,931
0,0,0.2811786666255459,2023-07-17 14:05:20.140504,2023-07-17 14:06:04.373189,0 days 00:00:44.232685,2.0455029543258467e-08,gbtree,0.6450192907701605,0.13532728806391547,depthwise,1.1920148254441816e-06,0.004343468887109281,10,4,0.7237199846157802,COMPLETE,873
52,52,0.2811867608212644,2023-07-17 14:14:28.676822,2023-07-17 14:14:34.403755,0 days 00:00:05.726933,0.04030149009543119,gbtree,0.864457131122458,5.807199932214579e-07,lossguide,1.1454374996648384e-05,0.05260271318958963,4,4,0.6235980268016775,COMPLETE,2341
682,682,0.2811879268789441,2023-07-17 15:52:57.173460,2023-07-17 15:53:10.346978,0 days 00:00:13.173518,4.048656892728855e-06,gbtree,0.7537520070573491,2.3173493926681282e-08,depthwise,0.40747039511364197,0.004250832325044239,6,6,0.5980076982718897,COMPLETE,535
271,271,0.2811987813905964,2023-07-17 14:44:39.919275,2023-07-17 14:45:02.972542,0 days 00:00:23.053267,0.6205556269223368,gbtree,0.925801313814802,4.3778736070615375e-07,depthwise,0.21643557702525518,0.012664361184801782,10,6,0.7944597322885958,COMPLETE,968
839,839,0.2813543590382804,2023-07-17 16:16:12.880173,2023-07-17 16:16:17.423291,0 days 00:00:04.543118,0.0011829022598268623,gbtree,0.4376569851067464,4.3883369577848715e-07,depthwise,4.0371939588035594e-05,0.02461118193410303,6,7,0.9204894867585592,COMPLETE,2999
149,149,0.2813596631705131,2023-07-17 14:26:15.765111,2023-07-17 14:26:19.793936,0 days 00:00:04.028825,0.007471698164137966,gbtree,0.8267341073512677,5.002597419179421e-08,depthwise,2.891358478008193e-05,0.07343048714292619,6,5,0.5523319049493061,COMPLETE,989
160,160,0.2813642588709354,2023-07-17 14:27:26.303989,2023-07-17 14:28:09.752936,0 days 00:00:43.448947,0.16882441714884794,gbtree,0.8685154154783165,1.1107963668884295e-08,depthwise,4.371145942374303e-06,0.003160205322045535,6,5,0.5576339810988848,COMPLETE,588
484,484,0.28141304566976494,2023-07-17 15:29:53.709425,2023-07-17 15:29:57.088961,0 days 00:00:03.379536,0.7133299963978004,gbtree,0.8118528094578518,2.5545066148079626e-06,lossguide,4.629189507974843e-06,0.03240663066665637,7,8,0.7208437985271373,COMPLETE,461
814,814,0.2814687753157828,2023-07-17 16:13:31.359826,2023-07-17 16:13:33.894127,0 days 00:00:02.534301,0.03615571612735679,gbtree,0.5432221140750527,0.41726317235231153,depthwise,2.772043540736851e-06,0.037123661052252205,3,7,0.4360220930728719,COMPLETE,2998
358,358,0.2814814741288742,2023-07-17 15:06:39.881806,2023-07-17 15:06:47.447058,0 days 00:00:07.565252,0.1236965775411205,gbtree,0.9055257154590828,2.7776624252102096e-08,depthwise,1.558735493089026e-06,0.036807002540630976,3,5,0.8452564595227907,COMPLETE,502
288,288,0.281489249197686,2023-07-17 14:48:12.733348,2023-07-17 14:48:26.164949,0 days 00:00:13.431601,0.36926194373019045,gbtree,0.8309879789840993,1.2461449142087338e-06,depthwise,0.0007716945798328145,0.015010015304196078,9,6,0.6262056363233384,COMPLETE,501
105,105,0.28149344661655623,2023-07-17 14:20:55.770178,2023-07-17 14:21:01.110031,0 days 00:00:05.339853,0.0010714806204475305,gbtree,0.8161603171608892,1.4937840193780793e-08,lossguide,6.321449217755479e-07,0.06731368182714155,3,6,0.6443039460202966,COMPLETE,2998
427,427,0.28149944317406517,2023-07-17 15:22:05.818735,2023-07-17 15:22:21.045353,0 days 00:00:15.226618,6.184389841062937e-07,gbtree,0.901987890204496,7.14943372411591e-06,depthwise,4.204883671357488e-06,0.005075355259356459,3,5,0.7451388402375988,COMPLETE,232
111,111,0.2815534126373205,2023-07-17 14:21:31.022368,2023-07-17 14:21:36.316116,0 days 00:00:05.293748,0.00015509241432576192,gbtree,0.8897270807406608,2.683082893498791e-08,lossguide,1.2704413547357524e-05,0.06081617824237874,8,5,0.5513989077659197,COMPLETE,2594
69,69,0.28157179249605896,2023-07-17 14:16:21.117768,2023-07-17 14:16:28.045958,0 days 00:00:06.928190,0.0027515289610878513,gbtree,0.9806040000833831,3.245236471306756e-05,depthwise,9.339246044226576e-06,0.047007934827256306,6,6,0.7077592692498268,COMPLETE,435
943,943,0.2815884602944221,2023-07-17 16:33:57.008909,2023-07-17 16:34:00.412820,0 days 00:00:03.403911,0.0012750958195104011,gbtree,0.5793466144059468,6.117719952023031e-08,depthwise,5.3539002795600946e-05,0.028726242813297546,6,4,0.638059926046273,COMPLETE,1359
434,434,0.28159422034520254,2023-07-17 15:24:13.048482,2023-07-17 15:24:15.516008,0 days 00:00:02.467526,0.10857127000674899,gbtree,0.9114430197882686,3.4904523274061564e-08,lossguide,0.0023691834766496967,0.057147048749301724,7,5,0.5092412357025163,COMPLETE,499
416,416,0.2816315164436676,2023-07-17 15:20:36.339124,2023-07-17 15:20:40.806416,0 days 00:00:04.467292,0.29688423921289336,gbtree,0.5179454810250528,3.30188883519343e-08,depthwise,0.0010186319839282031,0.07663608602041624,3,7,0.5824490252609714,COMPLETE,870
39,39,0.28165184904173346,2023-07-17 14:13:20.136475,2023-07-17 14:13:23.940078,0 days 00:00:03.803603,0.2614282846213565,gbtree,0.8608142548877287,1.6567257526037986e-07,lossguide,5.743318935786755e-06,0.026108509021028656,3,3,0.7238049419088272,COMPLETE,220
439,439,0.28166885512243245,2023-07-17 15:24:31.968071,2023-07-17 15:24:50.164437,0 days 00:00:18.196366,0.028957092788627133,gbtree,0.7792145315220279,5.560848836340933e-06,depthwise,0.9995944787594979,0.00416687487638871,8,5,0.6900527964785823,COMPLETE,1092
54,54,0.28168968963307806,2023-07-17 14:14:39.121873,2023-07-17 14:14:42.583035,0 days 00:00:03.461162,0.0123756430991562,gbtree,0.7627504872756941,1.1044798421388554e-07,lossguide,3.1655767216961217e-06,0.09823992695649428,3,6,0.6603995070691397,COMPLETE,619
309,309,0.281788179280789,2023-07-17 14:52:10.470797,2023-07-17 14:52:14.718036,0 days 00:00:04.247239,0.07032022321349339,gbtree,0.8948701806614063,3.795504117996633e-08,depthwise,3.4916299407934296e-08,0.07216544449138011,10,6,0.4900686785321706,COMPLETE,855
899,899,0.2817894857093307,2023-07-17 16:25:04.385345,2023-07-17 16:25:08.366044,0 days 00:00:03.980699,0.6497673317541363,gbtree,0.6566493959809289,0.2143022361917326,lossguide,0.0002252701371916064,0.02953703641090076,6,5,0.7212812296817848,COMPLETE,415
978,978,0.28183897178057804,2023-07-17 16:38:30.142050,2023-07-17 16:38:35.659077,0 days 00:00:05.517027,0.00010890267721354634,gbtree,0.8406185092504564,1.4438477684086466e-07,lossguide,2.8040713807182157e-06,0.01810527754902477,8,4,0.6915417870272239,COMPLETE,2999
