,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_num_leaves,state
529,529,0.43994294298855746,2023-06-11 15:17:23.819967,2023-06-11 15:17:23.932802,0 days 00:00:00.112835,7,0.5452008196213671,1.1740082602093897e-06,5.551466195231056e-07,0.09485024433769959,133,6,15,56,PRUNED
833,833,0.44038291519212847,2023-06-11 15:18:17.746511,2023-06-11 15:18:17.872969,0 days 00:00:00.126458,6,0.6335733825507093,1.3442436280839567e-06,9.527401850658088e-06,0.09908236442760869,105,4,14,23,PRUNED
637,637,0.44056701136432475,2023-06-11 15:17:38.760238,2023-06-11 15:17:38.875384,0 days 00:00:00.115146,6,0.42051112693231946,0.0001698171250340406,1.0335349995237386e-06,0.1013241862219136,188,4,16,60,PRUNED
828,828,0.4405859686932817,2023-06-11 15:18:17.121064,2023-06-11 15:18:17.247630,0 days 00:00:00.126566,6,0.6224657737318581,0.02498691724474278,2.2113278752969874e-07,0.11187022010172672,54,6,11,31,PRUNED
818,818,0.4406778235458053,2023-06-11 15:18:15.835140,2023-06-11 15:18:15.964924,0 days 00:00:00.129784,6,0.6700193740525037,0.000258423147264075,5.356382097757791e-07,0.11903357386458299,84,4,26,53,PRUNED
96,96,0.44118109590195886,2023-06-11 15:14:23.364059,2023-06-11 15:14:23.430568,0 days 00:00:00.066509,6,0.6389367140393613,0.0005342467183809703,1.6733472112604536e-07,0.09004418056645541,145,6,51,29,PRUNED
194,194,0.44119472044381364,2023-06-11 15:15:31.245897,2023-06-11 15:15:31.318144,0 days 00:00:00.072247,6,0.6613811364050917,6.341351163143596e-05,0.0006376217556191397,0.10937880502380073,129,7,31,39,PRUNED
230,230,0.4415662605450833,2023-06-11 15:15:57.145844,2023-06-11 15:15:57.218584,0 days 00:00:00.072740,6,0.6076941078979898,0.13458628571605624,1.0057771250707978e-08,0.10265730225951517,204,4,24,56,PRUNED
716,716,0.44210809281496805,2023-06-11 15:17:52.705530,2023-06-11 15:17:52.841388,0 days 00:00:00.135858,7,0.6495155870723432,8.339519023649717e-05,9.320593744144905e-07,0.0897862385410456,41,4,24,22,PRUNED
609,609,0.44223540404470396,2023-06-11 15:17:35.572464,2023-06-11 15:17:35.680332,0 days 00:00:00.107868,1,0.6315458740344649,8.735680501638189e-05,1.0201053151015762e-08,0.10115573525000929,100,4,19,57,PRUNED
991,991,0.44277129829627404,2023-06-11 15:18:44.983358,2023-06-11 15:18:45.115517,0 days 00:00:00.132159,6,0.5168611578801559,0.0009446675281485974,0.003125265840230753,0.11042944867657109,212,4,27,59,PRUNED
188,188,0.44287145224448843,2023-06-11 15:15:30.762773,2023-06-11 15:15:30.837216,0 days 00:00:00.074443,6,0.6878866557769734,0.0007517616776369664,4.441622218963012e-06,0.10257333291714844,185,4,23,30,PRUNED
167,167,0.4430119952739765,2023-06-11 15:15:24.718516,2023-06-11 15:15:24.791525,0 days 00:00:00.073009,6,0.6999236111932489,1.6284060949456642e-07,3.9952532173461505e-07,0.11468202513340327,189,6,26,59,PRUNED
247,247,0.443013495416103,2023-06-11 15:15:58.554015,2023-06-11 15:15:58.633192,0 days 00:00:00.079177,6,0.6275483930513991,0.0004019145993571938,8.432985781571715e-06,0.09112772613159413,160,7,18,37,PRUNED
294,294,0.44347148997699626,2023-06-11 15:16:16.720293,2023-06-11 15:16:16.842950,0 days 00:00:00.122657,6,0.6995971684290269,1.5255639989751303e-06,1.463245618918616e-07,0.1431778917537234,138,4,55,61,PRUNED
426,426,0.4435356759623961,2023-06-11 15:16:50.741427,2023-06-11 15:16:50.833993,0 days 00:00:00.092566,1,0.5900085608397103,2.5477475127845824e-07,1.1341969774457412e-05,0.10599417917262675,160,4,26,57,PRUNED
466,466,0.44413140899941206,2023-06-11 15:17:08.935624,2023-06-11 15:17:09.033249,0 days 00:00:00.097625,6,0.6258369933759427,0.010862909220508749,0.0003210068926912499,0.08647624905873019,122,6,15,30,PRUNED
386,386,0.4448171606652115,2023-06-11 15:16:44.781484,2023-06-11 15:16:44.867840,0 days 00:00:00.086356,1,0.598526873076475,0.04359086470209897,9.232299190741671e-07,0.09631111525573396,172,4,20,53,PRUNED
202,202,0.44528622437069953,2023-06-11 15:15:38.817134,2023-06-11 15:15:38.892935,0 days 00:00:00.075801,5,0.6093794684831239,1.6108311032212964e-06,2.825222313745776e-07,0.09411814955122552,90,4,14,57,PRUNED
292,292,0.4453246365633361,2023-06-11 15:16:16.555598,2023-06-11 15:16:16.638179,0 days 00:00:00.082581,5,0.5888290477123707,0.0010524738879512147,9.245286665552472e-08,0.09324857284726908,84,5,38,39,PRUNED
510,510,0.445371975088224,2023-06-11 15:17:19.636382,2023-06-11 15:17:19.738265,0 days 00:00:00.101883,7,0.5148526887665124,5.92726982611136e-05,3.2025768480307157e-07,0.10715600842831763,113,4,43,33,PRUNED
936,936,0.4470502897987797,2023-06-11 15:18:35.362450,2023-06-11 15:18:35.488444,0 days 00:00:00.125994,4,0.5369947113690384,0.0006147841408867368,6.938844655773368e-08,0.14095939802229968,160,6,48,58,PRUNED
398,398,0.4475212725427062,2023-06-11 15:16:48.013265,2023-06-11 15:16:48.103664,0 days 00:00:00.090399,1,0.48211102199936823,5.474229860848461e-07,1.1658554430117326e-06,0.08868800607790985,136,4,20,25,PRUNED
593,593,0.4483434281433536,2023-06-11 15:17:33.808708,2023-06-11 15:17:33.918184,0 days 00:00:00.109476,6,0.3876509597213345,9.575251484213113e-07,0.00013347692607232318,0.09346310181169305,96,7,19,44,PRUNED
217,217,0.4490811525246846,2023-06-11 15:15:44.696036,2023-06-11 15:15:44.772924,0 days 00:00:00.076888,5,0.6321740542222448,9.309474353011503e-06,5.557857550426806e-08,0.09470068506994278,64,7,19,59,PRUNED
652,652,0.45021598864942036,2023-06-11 15:17:40.504546,2023-06-11 15:17:40.614748,0 days 00:00:00.110202,5,0.4452183712222868,8.479456735511985e-07,0.0004026980456305783,0.0958593425059302,86,7,28,23,PRUNED
883,883,0.45182942448804486,2023-06-11 15:18:24.405776,2023-06-11 15:18:24.536856,0 days 00:00:00.131080,5,0.6914957349949395,1.2814705089875213e-08,0.08533275498932823,0.10100110662972582,167,6,17,59,PRUNED
340,340,0.451975635584646,2023-06-11 15:16:34.053885,2023-06-11 15:16:34.140454,0 days 00:00:00.086569,6,0.6868007368137404,1.1359159661130263e-05,5.804764239659299e-07,0.08816389559997836,163,7,19,64,PRUNED
419,419,0.45224378513303154,2023-06-11 15:16:50.053491,2023-06-11 15:16:50.158912,0 days 00:00:00.105421,6,0.6755811348620522,2.116794882758678e-06,3.108658944777078e-07,0.08592862097740268,208,4,18,20,PRUNED
168,168,0.4524203691595169,2023-06-11 15:15:24.792101,2023-06-11 15:15:24.867669,0 days 00:00:00.075568,7,0.5023305482476518,1.065868730765868e-06,1.0454878260203899e-07,0.08906284168038837,95,5,30,64,PRUNED
776,776,0.45461523752579824,2023-06-11 15:18:07.964484,2023-06-11 15:18:08.095566,0 days 00:00:00.131082,2,0.6129689827595226,2.0833814967766295e-05,6.80904444884838e-05,0.08805992526718012,154,7,18,57,PRUNED
917,917,0.45482784202485915,2023-06-11 15:18:30.892203,2023-06-11 15:18:31.034639,0 days 00:00:00.142436,6,0.6899448079160692,1.0726371290470966e-05,2.0503192396888667e-07,0.09018024526161782,128,4,19,39,PRUNED
528,528,0.45510926207953806,2023-06-11 15:17:23.714430,2023-06-11 15:17:23.818631,0 days 00:00:00.104201,5,0.49316751492011274,0.00010040550284925648,0.00047222837382571826,0.12399709756799789,155,4,9,40,PRUNED
867,867,0.4556192200922954,2023-06-11 15:18:22.327055,2023-06-11 15:18:22.453420,0 days 00:00:00.126365,2,0.5938508600810776,4.23326950797952e-05,1.4919036813116257e-06,0.14827870722769462,89,4,51,36,PRUNED
754,754,0.45573212657555484,2023-06-11 15:17:59.932110,2023-06-11 15:18:00.066802,0 days 00:00:00.134692,7,0.5182057859991678,1.482957409210046,9.842077738460727e-05,0.11732841743604154,44,7,12,53,PRUNED
144,144,0.4559977356077546,2023-06-11 15:15:11.225025,2023-06-11 15:15:11.295916,0 days 00:00:00.070891,1,0.6703664804963662,4.105780087642346e-06,4.72116166847387e-08,0.09013552764830576,149,6,15,61,PRUNED
191,191,0.4567714910078866,2023-06-11 15:15:31.009133,2023-06-11 15:15:31.089463,0 days 00:00:00.080330,6,0.679141094927635,3.389420767287319e-05,2.8005729900410406e-07,0.09491602573650974,138,7,25,38,PRUNED
785,785,0.45708818869716217,2023-06-11 15:18:09.078089,2023-06-11 15:18:09.198787,0 days 00:00:00.120698,7,0.4386829914353966,1.2410751832013067,7.910196821604018e-07,0.10802211704883405,145,7,26,54,PRUNED
741,741,0.45740065251688533,2023-06-11 15:17:55.910879,2023-06-11 15:17:56.025418,0 days 00:00:00.114539,6,0.46342978953087977,6.514574677510115e-05,1.6784253266970915e-06,0.09718010736128457,117,4,22,55,PRUNED
708,708,0.4592591375796484,2023-06-11 15:17:51.723615,2023-06-11 15:17:51.839446,0 days 00:00:00.115831,7,0.38755485229376774,2.5053780641768244e-05,1.396768665332371e-07,0.13045452721282214,148,7,28,54,PRUNED
325,325,0.45936954606223934,2023-06-11 15:16:32.691151,2023-06-11 15:16:32.772660,0 days 00:00:00.081509,1,0.5960685166610186,1.3524136894509795e-07,6.881080539960451e-07,0.08385430496718392,101,4,20,54,PRUNED
180,180,0.45958601647104363,2023-06-11 15:15:25.694570,2023-06-11 15:15:25.766831,0 days 00:00:00.072261,6,0.6234211607455993,0.024337159707050512,7.961887848226362e-08,0.08172039087979571,50,7,35,58,PRUNED
245,245,0.46048586706620276,2023-06-11 15:15:58.389609,2023-06-11 15:15:58.471391,0 days 00:00:00.081782,5,0.6041392038292211,4.802628593452906e-06,3.9417955058468155e-06,0.10312690474870799,234,4,13,54,PRUNED
365,365,0.46074198079001727,2023-06-11 15:16:38.408150,2023-06-11 15:16:38.505533,0 days 00:00:00.097383,7,0.5826328132284396,0.00012667961336034096,2.6109370461600983e-06,0.086550671602798,132,7,21,35,PRUNED
576,576,0.46184789156492273,2023-06-11 15:17:31.860913,2023-06-11 15:17:31.970457,0 days 00:00:00.109544,5,0.6563213734161032,0.00011712244336154443,6.172204599676888e-07,0.08057528842416843,150,5,17,18,PRUNED
889,889,0.4628619706073055,2023-06-11 15:18:27.158948,2023-06-11 15:18:27.292758,0 days 00:00:00.133810,6,0.5094218612800326,6.545512808459826e-05,8.880271354728634e-06,0.08958771048600296,86,4,16,62,PRUNED
834,834,0.46303173515758733,2023-06-11 15:18:17.873739,2023-06-11 15:18:17.997804,0 days 00:00:00.124065,7,0.3065038231402577,9.756031740962524e-06,0.0020809480440961954,0.13700427945535104,129,7,21,38,PRUNED
864,864,0.4634303712303362,2023-06-11 15:18:21.952683,2023-06-11 15:18:22.080067,0 days 00:00:00.127384,6,0.6197374987231072,1.996128680231201e-07,1.2651942124064589e-07,0.09040323993991073,101,7,15,21,PRUNED
382,382,0.4650426709813375,2023-06-11 15:16:44.418396,2023-06-11 15:16:44.508565,0 days 00:00:00.090169,7,0.5894982983170507,2.0456960403345394e-07,1.068377806255302e-08,0.07909351265501793,156,5,17,60,PRUNED
870,870,0.46516707179932487,2023-06-11 15:18:22.709451,2023-06-11 15:18:22.845244,0 days 00:00:00.135793,7,0.6357594610817746,0.0027112169794253705,3.302464455596453e-07,0.10434763222913397,178,7,30,45,PRUNED
132,132,0.46541032886269107,2023-06-11 15:15:00.016399,2023-06-11 15:15:00.088169,0 days 00:00:00.071770,1,0.6256307207748663,2.8095916133403694e-07,1.371276348752087e-08,0.08862184625283705,67,4,18,32,PRUNED
803,803,0.4659674796641334,2023-06-11 15:18:13.852600,2023-06-11 15:18:13.981525,0 days 00:00:00.128925,3,0.6529549277140082,0.0001037186725698489,6.273885779960995e-06,0.08131124381707243,143,4,15,21,PRUNED
197,197,0.46637660268903697,2023-06-11 15:15:31.465976,2023-06-11 15:15:31.544998,0 days 00:00:00.079022,7,0.689949850542736,0.00014260589509658818,1.7697271064464518e-07,0.07908710555035184,83,4,16,44,PRUNED
348,348,0.4669445557223825,2023-06-11 15:16:36.872955,2023-06-11 15:16:36.964771,0 days 00:00:00.091816,6,0.5093524872608014,2.931376454798092e-05,1.0070148388407922e-07,0.0904643082532997,107,7,18,38,PRUNED
939,939,0.4681970042341445,2023-06-11 15:18:35.751415,2023-06-11 15:18:35.881411,0 days 00:00:00.129996,6,0.6280714556933963,1.1171594445266175,1.4104361765322314e-08,0.08653571961741284,106,4,21,33,PRUNED
316,316,0.4682500565964345,2023-06-11 15:16:29.665743,2023-06-11 15:16:29.749226,0 days 00:00:00.083483,6,0.4924145790407516,4.5586637229266993e-07,3.1335991477921576e-08,0.09728085969542749,142,4,18,23,PRUNED
732,732,0.4690033588946631,2023-06-11 15:17:54.725151,2023-06-11 15:17:54.844500,0 days 00:00:00.119349,1,0.6845736270296973,2.524008785689341e-06,2.9334155331806063e-07,0.07995688625340536,152,4,15,59,PRUNED
519,519,0.4692643150810669,2023-06-11 15:17:20.556502,2023-06-11 15:17:20.662811,0 days 00:00:00.106309,6,0.6177164007144261,0.011419741916346784,3.0136506367737282e-05,0.0882296892182339,151,4,22,27,PRUNED
435,435,0.46950587834188506,2023-06-11 15:16:51.631560,2023-06-11 15:16:51.724806,0 days 00:00:00.093246,6,0.5065131339288566,7.404340698722648e-08,8.186532200423322e-08,0.09412221880327029,136,4,21,37,PRUNED
122,122,0.47102349001023636,2023-06-11 15:14:55.178649,2023-06-11 15:14:55.245341,0 days 00:00:00.066692,6,0.6226288217643037,0.00019790582500945207,1.009810701537799e-08,0.07879936275030332,81,4,17,57,PRUNED
174,174,0.471679685199049,2023-06-11 15:15:25.249368,2023-06-11 15:15:25.324064,0 days 00:00:00.074696,7,0.5445135583016603,0.0005298613103225466,1.609160767930588e-08,0.07923296898876235,162,6,21,36,PRUNED
179,179,0.4716832923941834,2023-06-11 15:15:25.621872,2023-06-11 15:15:25.694023,0 days 00:00:00.072151,5,0.6016757218300546,0.0010759069530749225,3.5898382748908963e-05,0.10877281698591629,134,4,25,61,PRUNED
735,735,0.4719015463794738,2023-06-11 15:17:55.086727,2023-06-11 15:17:55.206428,0 days 00:00:00.119701,3,0.5968726588700242,2.964400748376832e-07,1.1845274275802476e-05,0.10816313891723904,200,4,38,64,PRUNED
751,751,0.47310934513936803,2023-06-11 15:17:59.537281,2023-06-11 15:17:59.661376,0 days 00:00:00.124095,6,0.6626108570923881,0.24604792136533432,5.54737903028568e-07,0.09027400652420202,102,7,26,35,PRUNED
627,627,0.4734920576752335,2023-06-11 15:17:37.602187,2023-06-11 15:17:37.712942,0 days 00:00:00.110755,4,0.6261937557444016,5.777361956668531e-05,9.975602593183174e-08,0.0848076203314395,67,4,26,31,PRUNED
392,392,0.47359423453129046,2023-06-11 15:16:47.482820,2023-06-11 15:16:47.569914,0 days 00:00:00.087094,1,0.6350212385803445,8.792941314433098e-05,4.100172321541099e-08,0.10366989278173491,191,4,27,59,PRUNED
275,275,0.47478593389619406,2023-06-11 15:16:10.559165,2023-06-11 15:16:10.640556,0 days 00:00:00.081391,4,0.6550549931185988,0.0012945572540302298,1.5217430958387116e-06,0.0788027715761183,143,6,18,23,PRUNED
877,877,0.47501032843198115,2023-06-11 15:18:23.600837,2023-06-11 15:18:23.731231,0 days 00:00:00.130394,1,0.5234973323720733,7.475194519045303e-08,0.0006692235259199642,0.07936235584587017,75,4,24,26,PRUNED
210,210,0.4753824339639748,2023-06-11 15:15:42.123258,2023-06-11 15:15:42.202435,0 days 00:00:00.079177,7,0.628978173195752,5.779305140741399e-06,2.6322597995372356e-08,0.08433418722300355,143,4,18,54,PRUNED
611,611,0.4754828256911167,2023-06-11 15:17:35.797094,2023-06-11 15:17:35.903292,0 days 00:00:00.106198,5,0.6561290671987892,2.0031447714029667e-05,2.274464068628568e-06,0.08088860129645366,153,4,14,34,PRUNED
502,502,0.4759791002720639,2023-06-11 15:17:18.826558,2023-06-11 15:17:18.925478,0 days 00:00:00.098920,6,0.6720656609470911,4.39155204102692e-06,8.9359402235736e-07,0.08201282546641858,131,4,12,41,PRUNED
648,648,0.47910684844424306,2023-06-11 15:17:40.032600,2023-06-11 15:17:40.155674,0 days 00:00:00.123074,6,0.5468325210086216,7.277810814607325e-05,2.17920733971344e-05,0.0773859603501607,152,5,21,33,PRUNED
666,666,0.47924697997951915,2023-06-11 15:17:44.546811,2023-06-11 15:17:44.658480,0 days 00:00:00.111669,6,0.5897922182733967,2.6973125315179615e-07,1.4655926537604221e-05,0.08809385198723486,57,6,58,59,PRUNED
985,985,0.4794334706548215,2023-06-11 15:18:44.099460,2023-06-11 15:18:44.232673,0 days 00:00:00.133213,6,0.6499432399055699,9.513907700449238e-07,0.00018336291236162005,0.0848826997885165,90,7,25,58,PRUNED
200,200,0.48013070084613063,2023-06-11 15:15:36.401754,2023-06-11 15:15:36.479883,0 days 00:00:00.078129,5,0.4473606140466996,8.907847909903775e-05,1.609953671287675e-05,0.11640857808178301,249,6,8,33,PRUNED
284,284,0.481341048235086,2023-06-11 15:16:11.343731,2023-06-11 15:16:11.428436,0 days 00:00:00.084705,6,0.690189821927763,2.5578709806608296e-06,6.085378336354656,0.10253658843155566,204,4,15,60,PRUNED
430,430,0.48143983375355875,2023-06-11 15:16:51.126164,2023-06-11 15:16:51.225451,0 days 00:00:00.099287,5,0.6334515978775217,3.6178457485305626e-06,2.111462893885531e-08,0.08027366333314644,250,6,16,26,PRUNED
82,82,0.4815447200775134,2023-06-11 15:14:16.760598,2023-06-11 15:14:16.833075,0 days 00:00:00.072477,1,0.6560206914267308,0.0070373058432319545,8.06409597939958e-08,0.06656663851870465,241,6,24,23,PRUNED
669,669,0.48156872378889826,2023-06-11 15:17:44.902379,2023-06-11 15:17:45.018580,0 days 00:00:00.116201,7,0.6496258893296423,1.1068913609836438e-05,5.4948861226735004e-05,0.07179455154487714,94,4,18,35,PRUNED
531,531,0.48171665841348044,2023-06-11 15:17:24.046320,2023-06-11 15:17:24.163216,0 days 00:00:00.116896,6,0.48084924471250323,2.8450223704319e-08,2.2600959406536678e-07,0.07739036939560956,224,7,18,64,PRUNED
333,333,0.482665924593515,2023-06-11 15:16:33.429615,2023-06-11 15:16:33.528716,0 days 00:00:00.099101,7,0.6021849988805931,0.00020556203071369893,2.0290133337565692e-08,0.0988938071367494,111,7,9,36,PRUNED
142,142,0.4829202058424832,2023-06-11 15:15:11.084822,2023-06-11 15:15:11.154241,0 days 00:00:00.069419,1,0.6413168969302756,2.3222907411405193e-06,1.8117921900732327e-08,0.07174327615559321,157,7,24,20,PRUNED
474,474,0.48336696007565866,2023-06-11 15:17:11.942617,2023-06-11 15:17:12.035416,0 days 00:00:00.092799,5,0.6470259479441843,1.721366717032653e-08,0.0010845908374365078,0.07534206164554533,164,4,22,33,PRUNED
758,758,0.48383722936155216,2023-06-11 15:18:00.436515,2023-06-11 15:18:00.559085,0 days 00:00:00.122570,6,0.6716897677986643,0.003119297439669493,7.488650476695023e-08,0.07788876225189696,59,4,15,58,PRUNED
239,239,0.48472781724924985,2023-06-11 15:15:57.874483,2023-06-11 15:15:57.951102,0 days 00:00:00.076619,2,0.6192749260770194,0.002750984849286179,1.3715753736121632e-08,0.08696941154293608,83,4,26,57,PRUNED
311,311,0.4848646908549617,2023-06-11 15:16:27.111136,2023-06-11 15:16:27.196915,0 days 00:00:00.085779,2,0.6765478314428106,7.820032386583117e-07,3.872126502771614e-07,0.08319446772975901,198,6,17,55,PRUNED
341,341,0.4854188617984533,2023-06-11 15:16:34.141118,2023-06-11 15:16:34.221583,0 days 00:00:00.080465,6,0.6716740796014294,0.00025273313823090946,3.168456590108846e-07,0.1600988308877319,67,5,84,22,PRUNED
789,789,0.48559068206776623,2023-06-11 15:18:09.577436,2023-06-11 15:18:09.702168,0 days 00:00:00.124732,5,0.6704873342141155,1.5118243905121735e-05,0.00021643577101872026,0.07726127236611666,169,6,29,50,PRUNED
152,152,0.4856614032657241,2023-06-11 15:15:14.069987,2023-06-11 15:15:14.140092,0 days 00:00:00.070105,5,0.6371240802458656,4.529276715533109e-06,3.23639147155745e-07,0.08048896711852827,86,4,28,59,PRUNED
271,271,0.48577500803852114,2023-06-11 15:16:07.781702,2023-06-11 15:16:07.863009,0 days 00:00:00.081307,5,0.568047871215698,0.014857851864333312,4.2409787923430046e-07,0.0876851094705394,74,7,60,58,PRUNED
998,998,0.4862225030646825,2023-06-11 15:18:45.946660,2023-06-11 15:18:46.081605,0 days 00:00:00.134945,5,0.5546055531840494,7.572331039900845e-06,3.5939833740968674e-06,0.07175655025068142,93,4,24,24,PRUNED
548,548,0.4865554196424921,2023-06-11 15:17:25.980773,2023-06-11 15:17:26.087770,0 days 00:00:00.106997,3,0.6999791311745966,0.014760392748445447,8.408592879995249e-06,0.09022908405623985,157,8,26,46,PRUNED
241,241,0.4876700607692876,2023-06-11 15:15:58.063690,2023-06-11 15:15:58.142537,0 days 00:00:00.078847,7,0.6093566227718602,6.27011822749864e-05,3.2059270895477207e-06,0.0750022380653998,105,5,24,50,PRUNED
335,335,0.4878183956993185,2023-06-11 15:16:33.624263,2023-06-11 15:16:33.708063,0 days 00:00:00.083800,1,0.6631334345893042,0.0843529527628049,3.9906814790254696e-08,0.07448201767343811,149,4,17,41,PRUNED
677,677,0.4880667271157975,2023-06-11 15:17:45.845097,2023-06-11 15:17:45.962915,0 days 00:00:00.117818,6,0.4530398052524809,2.0321367364438932e-05,0.0011381347520269811,0.08784952285137036,170,7,17,58,PRUNED
